Ano,Município,Sexo,Salário,SaldoMov
2009,350330,01,-696455,362
2009,350330,02,-154878,154
2009,350410,01,116199,822
2009,350410,02,343458,695
2009,350570,01,-6748305,3297
2009,350570,02,-1005661,4225
2009,350600,01,-2141821,21
2009,350600,02,570867,2169
2009,350760,01,-663732,133
2009,350760,02,186017,793
2009,350920,01,-3155413,-509
2009,350920,02,277041,784
2009,350950,01,-14189890,1215
2009,350950,02,-4059231,4053
2009,351060,01,104305,787
2009,351060,02,540224,755
2009,351300,01,-488987,1630
2009,351300,02,-97867,395
2009,351350,01,-2800288,616
2009,351350,02,702621,919
2009,351380,01,-7990612,-1850
2009,351380,02,-1025566,568
2009,351500,01,-642384,612
2009,351500,02,737787,1459
2009,351620,01,194767,1347
2009,351620,02,480123,1216
2009,351840,01,69340,372
2009,351840,02,647167,550
2009,351870,01,-1988616,102
2009,351870,02,-128083,575
2009,351880,01,-12545628,823
2009,351880,02,-738986,3277
2009,351907,01,-205117,1052
2009,351907,02,85584,602
2009,352050,01,-1273908,1118
2009,352050,02,-773558,280
2009,352250,01,-875991,63
2009,352250,02,315677,580
2009,352310,01,-1053759,-41
2009,352310,02,166642,557
2009,352340,01,-27004,758
2009,352340,02,832732,1327
2009,352390,01,-966139,666
2009,352390,02,473111,1287
2009,352440,01,-2892401,363
2009,352440,02,466947,686
2009,352470,01,-4891052,-418
2009,352470,02,-2448805,-503
2009,352590,01,-7356940,228
2009,352590,02,-1591915,1136
2009,352690,01,-1908165,242
2009,352690,02,-264916,887
2009,352730,01,-748229,-68
2009,352730,02,-332500,-9
2009,352900,01,-926021,739
2009,352900,02,162998,1021
2009,352940,01,-2923583,-50
2009,352940,02,130180,765
2009,353060,01,-2449911,71
2009,353060,02,-953077,-239
2009,353070,01,-4077898,-382
2009,353070,02,-114144,432
2009,353080,01,-422549,353
2009,353080,02,396001,912
2009,353440,01,-6488385,-363
2009,353440,02,-1034709,1201
2009,353650,01,-305826,2052
2009,353650,02,-128488,556
2009,353800,01,-1931485,-497
2009,353800,02,93542,338
2009,353870,01,-7365157,-2077
2009,353870,02,-32008,1668
2009,353980,01,-318973,280
2009,353980,02,-331748,-91
2009,354100,01,174229,627
2009,354100,02,425372,571
2009,354140,01,-1009855,464
2009,354140,02,431399,1498
2009,354340,01,-1295445,4949
2009,354340,02,165574,3924
2009,354390,01,-857655,632
2009,354390,02,285233,848
2009,354520,01,-499237,186
2009,354520,02,-285347,-3
2009,354580,01,-1935482,-318
2009,354580,02,468569,956
2009,354730,01,-698976,624
2009,354730,02,125140,1064
2009,354780,01,-5345658,-229
2009,354780,02,619320,3202
2009,354850,01,-4017346,104
2009,354850,02,-813492,1652
2009,354870,01,-22655615,-2130
2009,354870,02,-2480574,1064
2009,354880,01,-7005811,-1931
2009,354880,02,-598998,1556
2009,354890,01,-972077,655
2009,354890,02,-199095,230
2009,354980,01,-1705916,2304
2009,354980,02,240166,2661
2009,354990,01,-11991091,398
2009,354990,02,658392,2514
2009,355030,01,-79294526,69405
2009,355030,02,-16696725,61708
2009,355070,01,-43234,245
2009,355070,02,-134369,155
2009,355100,01,-712498,109
2009,355100,02,-5306,613
2009,355170,01,-5663154,-2465
2009,355170,02,-395695,23
2009,355220,01,-11789613,-1376
2009,355220,02,-1541391,1159
2009,355240,01,-2431591,555
2009,355240,02,-637543,246
2009,355250,01,-1859598,-477
2009,355250,02,-534785,78
2009,355280,01,-1096209,60
2009,355280,02,78871,636
2009,355410,01,-1534530,532
2009,355410,02,1110389,1512
2009,355620,01,-403833,1444
2009,355620,02,196809,641
2009,355670,01,-2436611,107
2009,355670,02,112262,730
2009,410180,01,6317521,4955
2009,410180,02,605435,659
2009,410480,01,-458402,1849
2009,410480,02,-53402,1362
2009,410690,01,-14569136,8791
2009,410690,02,-4697197,10106
2009,410830,01,-252290,836
2009,410830,02,205158,934
2009,410940,01,-460814,-138
2009,410940,02,136878,671
2009,411370,01,-3165533,2227
2009,411370,02,-895360,2964
2009,411520,01,-1729118,2406
2009,411520,02,-542643,1796
2009,411820,01,230441,767
2009,411820,02,-185649,90
2009,411915,01,-2827483,-1846
2009,411915,02,-2575674,-1690
2009,411990,01,-859464,524
2009,411990,02,180263,798
2009,412550,01,-5986486,1579
2009,412550,02,-688793,830
2009,412770,01,-1257635,-614
2009,412770,02,-374997,-351
2009,420240,01,-3881707,1466
2009,420240,02,-2215396,1808
2009,420290,01,-458979,891
2009,420290,02,-533376,296
2009,420420,01,-784030,828
2009,420420,02,-757786,-82
2009,420460,01,-1027919,930
2009,420460,02,-174708,879
2009,420540,01,-1040674,3595
2009,420540,02,660712,4013
2009,420820,01,-2728192,137
2009,420820,02,-3596076,-758
2009,420890,01,-3649732,-930
2009,420890,02,-968329,406
2009,420910,01,-7239161,1467
2009,420910,02,-602721,3439
2009,420930,01,-734323,-64
2009,420930,02,-288565,296
2009,421660,01,-647703,1960
2009,421660,02,417771,2360
2009,430210,01,-237764,617
2009,430210,02,146867,740
2009,430310,01,-1041019,664
2009,430310,02,-107374,667
2009,430460,01,-3177777,391
2009,430460,02,-413962,891
2009,430510,01,-7522784,-983
2009,430510,02,-1429886,1398
2009,430920,01,-3228832,-934
2009,430920,02,-529680,-7
2009,430930,01,-138861,314
2009,430930,02,24063,149
2009,431340,01,-1185348,712
2009,431340,02,-338743,1153
2009,431410,01,-422365,1013
2009,431410,02,81050,1336
2009,431440,01,-1832806,491
2009,431440,02,-187444,1154
2009,431490,01,-10047746,9894
2009,431490,02,-2494067,9160
2009,431560,01,-794137,217
2009,431560,02,-20350,422
2009,431680,01,-492996,1156
2009,431680,02,-124236,920
2009,431690,01,-1086206,88
2009,431690,02,-288162,684
2009,431870,01,-924289,416
2009,431870,02,-48655,989
2009,432200,01,89149,673
2009,432200,02,-1451,47
2009,500270,01,-2847739,1753
2009,500270,02,26063,3253
2009,500370,01,1266503,1454
2009,500370,02,1145017,1451
2009,500830,01,-1176558,28
2009,500830,02,-231647,-131
2009,510340,01,-4221336,-439
2009,510340,02,-689817,1113
2009,510760,01,-1737854,-62
2009,510760,02,-273142,349
2009,510840,01,-1566882,-411
2009,510840,02,-338223,20
2009,520110,01,-2257685,1364
2009,520110,02,-337140,1278
2009,520140,01,-737641,3377
2009,520140,02,526856,2331
2009,520510,01,-1348686,-642
2009,520510,02,29019,316
2009,520870,01,-4145578,7924
2009,520870,02,-1463587,5614
2009,521880,01,-2155322,-910
2009,521880,02,-239070,160
2009,530010,01,-10176380,14668
2009,530010,02,-8843083,2754
2010,110020,01,14545122,15057
2010,110020,02,2023099,3268
2010,120040,01,-123064,725
2010,120040,02,420414,825
2010,130260,01,65483,12143
2010,130260,02,2187112,7357
2010,140010,01,1042331,1628
2010,140010,02,365953,708
2010,150080,01,345133,2313
2010,150080,02,8863,465
2010,150140,01,1754627,9572
2010,150140,02,-67188,2980
2010,150420,01,-1480872,744
2010,150420,02,34680,503
2010,150553,01,-391116,2672
2010,150553,02,602723,878
2010,150810,01,-1461374,-1264
2010,150810,02,-85543,-15
2010,160030,01,-591622,646
2010,160030,02,91684,694
2010,172100,01,562170,2437
2010,172100,02,92940,831
2010,210530,01,-12364,798
2010,210530,02,209628,628
2010,211130,01,10802373,15495
2010,211130,02,2632672,5087
2010,221100,01,2336363,7029
2010,221100,02,1936602,4334
2010,230370,01,1145925,1849
2010,230370,02,92289,139
2010,230440,01,12614444,29961
2010,230440,02,9385888,18505
2010,230765,01,1244189,2346
2010,230765,02,345799,931
2010,240800,01,1735317,4206
2010,240800,02,397771,898
2010,240810,01,3898502,10887
2010,240810,02,1458049,4499
2010,250400,01,1653882,3611
2010,250400,02,462913,1011
2010,250750,01,2070463,6315
2010,250750,02,1399747,3038
2010,260290,01,2097183,2546
2010,260290,02,575161,722
2010,260410,01,957593,2551
2010,260410,02,652239,1523
2010,260720,01,19058746,14666
2010,260720,02,1357925,1176
2010,260790,01,543590,2329
2010,260790,02,798828,1698
2010,260960,01,-160411,1017
2010,260960,02,661329,1550
2010,261110,01,285671,1514
2010,261110,02,227178,805
2010,261160,01,12032738,23767
2010,261160,02,7084199,15451
2010,270430,01,-802385,3596
2010,270430,02,442361,1879
2010,280030,01,2555391,4780
2010,280030,02,3166617,3434
2010,290570,01,4744937,8164
2010,290570,02,650363,980
2010,291080,01,2291275,5543
2010,291080,02,897341,2479
2010,291920,01,1008977,3190
2010,291920,02,709262,1289
2010,292740,01,-5259761,17703
2010,292740,02,907629,9263
2010,292920,01,2395963,2734
2010,292920,02,149901,210
2010,293070,01,715762,2263
2010,293070,02,422174,785
2010,293330,01,1676585,3525
2010,293330,02,99260,582
2010,310400,01,715308,1128
2010,310400,02,195992,652
2010,310620,01,3209178,34203
2010,310620,02,15839222,36161
2010,310670,01,2413716,6980
2010,310670,02,1354530,2479
2010,311860,01,1151660,7300
2010,311860,02,2545680,5142
2010,312230,01,554063,1510
2010,312230,02,595355,1706
2010,312510,01,494782,672
2010,312510,02,73296,512
2010,312770,01,137878,1195
2010,312770,02,-121722,388
2010,313130,01,5611127,6310
2010,313130,02,1090474,2036
2010,313170,01,2088853,2703
2010,313170,02,564186,1011
2010,313670,01,1647412,3767
2010,313670,02,504033,2130
2010,314330,01,979838,2529
2010,314330,02,753288,1826
2010,314480,01,1434484,1998
2010,314480,02,1369968,1311
2010,314610,01,669435,862
2010,314610,02,210252,296
2010,315180,01,863571,1711
2010,315180,02,632818,1250
2010,315250,01,743448,1527
2010,315250,02,987654,1707
2010,316720,01,1032483,2000
2010,316720,02,888240,1861
2010,317010,01,2003363,3924
2010,317010,02,609471,1931
2010,317020,01,616777,6962
2010,317020,02,2706868,6821
2010,317070,01,-229341,259
2010,317070,02,-172660,480
2010,320060,01,-124554,1558
2010,320060,02,63758,386
2010,320120,01,-221544,1515
2010,320120,02,125772,734
2010,320130,01,423526,1734
2010,320130,02,634505,1291
2010,320320,01,-518760,693
2010,320320,02,-71014,789
2010,320430,01,2863,11
2010,320430,02,26767,47
2010,320500,01,-1879998,4472
2010,320500,02,631766,1902
2010,320520,01,-1288889,2180
2010,320520,02,332723,2084
2010,320530,01,1997270,5142
2010,320530,02,78574,3489
2010,330010,01,2129286,2611
2010,330010,02,588146,766
2010,330040,01,515900,1028
2010,330040,02,-3850,501
2010,330045,01,940258,1277
2010,330045,02,137816,345
2010,330070,01,28835,255
2010,330070,02,361858,615
2010,330100,01,1317590,2238
2010,330100,02,295931,1001
2010,330170,01,-9208352,4447
2010,330170,02,2221747,6056
2010,330200,01,2136413,2083
2010,330200,02,1344742,1637
2010,330240,01,969673,5764
2010,330240,02,1328042,2043
2010,330270,01,313785,486
2010,330270,02,120022,273
2010,330330,01,-3968833,2725
2010,330330,02,-582292,2073
2010,330340,01,441757,1488
2010,330340,02,334179,650
2010,330350,01,1097817,2675
2010,330350,02,706376,2157
2010,330390,01,482327,1684
2010,330390,02,355015,1111
2010,330415,01,163222,217
2010,330415,02,176741,178
2010,330420,01,1159852,1483
2010,330420,02,359321,579
2010,330452,01,82035,942
2010,330452,02,156981,388
2010,330455,01,16454204,60460
2010,330455,02,24246296,46016
2010,330490,01,358809,2668
2010,330490,02,618989,1928
2010,330500,01,-314845,193
2010,330500,02,35009,64
2010,330510,01,1681942,2924
2010,330510,02,643559,1638
2010,330580,01,122523,496
2010,330580,02,74437,564
2010,330630,01,-279373,1490
2010,330630,02,221453,1243
2010,350160,01,-1221141,1421
2010,350160,02,801945,1994
2010,350280,01,950244,1416
2010,350280,02,707129,1078
2010,350320,01,-3084127,-461
2010,350320,02,987329,2233
2010,350330,01,943406,1486
2010,350330,02,357616,765
2010,350410,01,673311,1045
2010,350410,02,982192,1487
2010,350570,01,713128,7098
2010,350570,02,5052983,7852
2010,350600,01,4825294,7494
2010,350600,02,2789176,4828
2010,350760,01,1001266,1389
2010,350760,02,845278,1185
2010,350920,01,79647,344
2010,350920,02,581179,114
2010,350950,01,3765416,10939
2010,350950,02,3975057,9356
2010,351060,01,818941,1087
2010,351060,02,1211854,1623
2010,351300,01,1352548,3181
2010,351300,02,872222,2273
2010,351350,01,-326907,1113
2010,351350,02,441165,577
2010,351380,01,1910641,4559
2010,351380,02,1448580,2536
2010,351500,01,-54546,1125
2010,351500,02,1070956,1950
2010,351620,01,2239153,3466
2010,351620,02,2266481,3677
2010,351840,01,175343,794
2010,351840,02,-19733,103
2010,351870,01,405008,1302
2010,351870,02,513594,872
2010,351880,01,5287863,13300
2010,351880,02,5764623,8722
2010,351907,01,3160849,3004
2010,351907,02,778689,1061
2010,352050,01,1490468,2807
2010,352050,02,501274,1502
2010,352250,01,446956,1071
2010,352250,02,679455,1262
2010,352310,01,857281,1702
2010,352310,02,301869,688
2010,352340,01,758566,1432
2010,352340,02,654265,1009
2010,352390,01,-727784,1525
2010,352390,02,652335,2398
2010,352440,01,-421140,1125
2010,352440,02,350198,641
2010,352470,01,-1204915,1091
2010,352470,02,374671,1329
2010,352590,01,1549115,5882
2010,352590,02,1770635,5188
2010,352690,01,1963792,2982
2010,352690,02,1314169,2362
2010,352730,01,824793,1288
2010,352730,02,1284109,1521
2010,352900,01,175361,1576
2010,352900,02,-245417,737
2010,352940,01,1090873,2754
2010,352940,02,1538688,1733
2010,353060,01,443871,2612
2010,353060,02,661968,2424
2010,353070,01,-133194,1223
2010,353070,02,298197,511
2010,353080,01,-51622,703
2010,353080,02,383444,729
2010,353440,01,1720657,6019
2010,353440,02,4160753,6773
2010,353650,01,-463207,1194
2010,353650,02,240375,668
2010,353800,01,-21234,995
2010,353800,02,458598,598
2010,353870,01,-392634,2692
2010,353870,02,1896732,3287
2010,353980,01,457776,984
2010,353980,02,39222,488
2010,354100,01,643118,913
2010,354100,02,693385,1074
2010,354140,01,-566849,959
2010,354140,02,331587,1275
2010,354340,01,2336364,6869
2010,354340,02,2968793,6000
2010,354390,01,925497,1948
2010,354390,02,838965,1531
2010,354520,01,556974,1006
2010,354520,02,401786,908
2010,354580,01,1553190,1936
2010,354580,02,1424152,1755
2010,354730,01,132738,1291
2010,354730,02,1290153,1919
2010,354780,01,3085899,6241
2010,354780,02,4705400,6264
2010,354850,01,1420812,4128
2010,354850,02,2726045,4716
2010,354870,01,1265772,9731
2010,354870,02,1874958,5917
2010,354880,01,2766843,4671
2010,354880,02,1668767,2743
2010,354890,01,-299620,637
2010,354890,02,327120,829
2010,354980,01,1461371,4785
2010,354980,02,1189114,3096
2010,354990,01,-9041222,-531
2010,354990,02,2783589,4864
2010,355030,01,49552603,120868
2010,355030,02,71452347,118459
2010,355070,01,126133,615
2010,355070,02,-221657,44
2010,355100,01,542683,1128
2010,355100,02,431489,332
2010,355170,01,665939,2093
2010,355170,02,143851,474
2010,355220,01,4972982,8417
2010,355220,02,2919661,5233
2010,355240,01,1205092,2189
2010,355240,02,860819,1275
2010,355250,01,587805,2080
2010,355250,02,695812,1095
2010,355280,01,942274,2282
2010,355280,02,794418,1468
2010,355410,01,1353593,1916
2010,355410,02,1337933,1902
2010,355620,01,802186,1199
2010,355620,02,539025,850
2010,355670,01,790451,1494
2010,355670,02,417500,926
2010,410180,01,8639955,6379
2010,410180,02,1229293,1405
2010,410480,01,593222,2953
2010,410480,02,914766,3336
2010,410690,01,5664146,22385
2010,410690,02,4730093,16754
2010,410830,01,269861,1820
2010,410830,02,864236,1822
2010,410940,01,882976,1551
2010,410940,02,114001,447
2010,411370,01,21237,6079
2010,411370,02,584237,5078
2010,411520,01,30110,4553
2010,411520,02,861324,3541
2010,411820,01,-346967,642
2010,411820,02,134678,498
2010,411915,01,2328083,3096
2010,411915,02,506324,1211
2010,411990,01,1458505,2886
2010,411990,02,786363,1640
2010,412550,01,-6913612,1766
2010,412550,02,219987,1793
2010,412770,01,359959,1217
2010,412770,02,685279,1123
2010,420240,01,-884145,3724
2010,420240,02,-1270860,3499
2010,420290,01,23872,1394
2010,420290,02,381388,1194
2010,420420,01,1039658,2593
2010,420420,02,515131,1827
2010,420460,01,443366,2188
2010,420460,02,762352,1978
2010,420540,01,-148525,3710
2010,420540,02,1645468,4211
2010,420820,01,570769,2029
2010,420820,02,-485976,975
2010,420890,01,-200478,2147
2010,420890,02,219789,2004
2010,420910,01,-2815625,4300
2010,420910,02,1647127,6155
2010,420930,01,107626,1117
2010,420930,02,162623,688
2010,421660,01,-3122148,47
2010,421660,02,693826,2682
2010,430210,01,569943,1474
2010,430210,02,626343,1379
2010,430310,01,835439,1952
2010,430310,02,1042874,2162
2010,430460,01,2464065,4637
2010,430460,02,1481823,2991
2010,430510,01,1839820,7319
2010,430510,02,1853361,5680
2010,430920,01,192603,1846
2010,430920,02,465068,1391
2010,430930,01,-607593,118
2010,430930,02,37063,211
2010,431340,01,809807,3047
2010,431340,02,699125,2940
2010,431410,01,521453,1650
2010,431410,02,54837,1296
2010,431440,01,537651,2066
2010,431440,02,251256,1235
2010,431490,01,-763491,13288
2010,431490,02,4961095,15472
2010,431560,01,581510,1330
2010,431560,02,293557,979
2010,431680,01,-514599,1232
2010,431680,02,-157305,1298
2010,431690,01,516588,1891
2010,431690,02,338027,1477
2010,431870,01,1548917,2987
2010,431870,02,1313394,3225
2010,432200,01,-2426719,-688
2010,432200,02,39723,118
2010,500270,01,-885765,3128
2010,500270,02,1638639,4577
2010,500370,01,1386363,2089
2010,500370,02,648390,1159
2010,500830,01,948535,1600
2010,500830,02,763189,1328
2010,510340,01,-599561,3767
2010,510340,02,815319,3089
2010,510760,01,-842300,702
2010,510760,02,-32980,515
2010,510840,01,-964379,360
2010,510840,02,25470,620
2010,520110,01,618260,3458
2010,520110,02,1151150,2484
2010,520140,01,-3314649,1233
2010,520140,02,413676,2855
2010,520510,01,-776630,-122
2010,520510,02,-13484,253
2010,520870,01,-1380748,15747
2010,520870,02,12252,9043
2010,521880,01,-482329,2100
2010,521880,02,74066,971
2010,530010,01,-2731840,12770
2010,530010,02,1614139,12247
2011,110020,01,-4896908,184
2011,110020,02,-149988,992
2011,120040,01,-1523003,-738
2011,120040,02,178313,741
2011,130260,01,6972781,17873
2011,130260,02,6947322,12515
2011,140010,01,-305886,340
2011,140010,02,311500,599
2011,150080,01,2184073,3920
2011,150080,02,225332,648
2011,150140,01,-157001,4793
2011,150140,02,660678,3694
2011,150420,01,-2523035,408
2011,150420,02,-61886,217
2011,150553,01,1477551,3094
2011,150553,02,1137078,1084
2011,150810,01,-750478,-309
2011,150810,02,-97180,27
2011,160030,01,988331,2909
2011,160030,02,12578,682
2011,172100,01,-570005,709
2011,172100,02,1400595,1484
2011,210530,01,146477,1327
2011,210530,02,345116,818
2011,211130,01,3057212,4716
2011,211130,02,2465456,3564
2011,221100,01,-806947,1668
2011,221100,02,-75992,1154
2011,230370,01,-631043,-195
2011,230370,02,-467170,-442
2011,230440,01,6866380,20571
2011,230440,02,5734339,12737
2011,230765,01,-1212367,-121
2011,230765,02,477965,1203
2011,240800,01,453884,2077
2011,240800,02,240073,707
2011,240810,01,-1774133,2074
2011,240810,02,-1739253,-765
2011,250400,01,176487,1829
2011,250400,02,301733,811
2011,250750,01,1270122,4776
2011,250750,02,245748,1337
2011,260290,01,1102359,1256
2011,260290,02,472199,563
2011,260410,01,440499,1745
2011,260410,02,135983,699
2011,260720,01,8521935,6891
2011,260720,02,935034,1100
2011,260790,01,3939765,5122
2011,260790,02,372338,923
2011,260960,01,-624253,401
2011,260960,02,620982,1462
2011,261110,01,824823,2222
2011,261110,02,216055,1044
2011,261160,01,7096702,18658
2011,261160,02,6797818,13905
2011,270430,01,-1968244,3047
2011,270430,02,444249,2070
2011,280030,01,768448,3085
2011,280030,02,2356895,3221
2011,290570,01,160623,3068
2011,290570,02,592330,608
2011,291080,01,-1522467,693
2011,291080,02,346810,1455
2011,291920,01,-154031,2102
2011,291920,02,1536634,2829
2011,292740,01,-3601834,10620
2011,292740,02,-1139243,7556
2011,292920,01,-7744887,-1567
2011,292920,02,-493782,-5
2011,293070,01,-510870,757
2011,293070,02,-563291,-262
2011,293330,01,-373405,494
2011,293330,02,-708539,44
2011,310400,01,547407,760
2011,310400,02,412440,692
2011,310620,01,-2896942,20877
2011,310620,02,10707036,24957
2011,310670,01,-1716597,2751
2011,310670,02,1502905,2540
2011,311860,01,-3514940,3399
2011,311860,02,1684956,4356
2011,312230,01,-3820,1190
2011,312230,02,304161,1273
2011,312510,01,-411923,55
2011,312510,02,416368,643
2011,312770,01,-380712,684
2011,312770,02,409215,1028
2011,313130,01,-8719717,-3919
2011,313130,02,579017,1427
2011,313170,01,3017365,2798
2011,313170,02,746449,1158
2011,313670,01,469926,1995
2011,313670,02,2030959,3783
2011,314330,01,65724,1389
2011,314330,02,1534604,3262
2011,314480,01,1589878,3243
2011,314480,02,1388318,1558
2011,314610,01,1194627,1397
2011,314610,02,366838,543
2011,315180,01,-1361745,1553
2011,315180,02,542868,1355
2011,315250,01,570035,1325
2011,315250,02,825774,1507
2011,316720,01,-601992,964
2011,316720,02,659789,1400
2011,317010,01,-4272418,-1073
2011,317010,02,511859,1637
2011,317020,01,1254968,4569
2011,317020,02,3500067,5351
2011,317070,01,-362448,478
2011,317070,02,71854,594
2011,320060,01,-3664313,-994
2011,320060,02,76748,375
2011,320120,01,179228,1723
2011,320120,02,267267,1089
2011,320130,01,-199149,1119
2011,320130,02,111456,660
2011,320320,01,141741,828
2011,320320,02,239490,724
2011,320430,01,54863,80
2011,320430,02,12061,25
2011,320500,01,-3475414,3432
2011,320500,02,908928,2431
2011,320520,01,375429,2447
2011,320520,02,1174641,3123
2011,320530,01,4085802,4712
2011,320530,02,-430299,2674
2011,330010,01,-578933,955
2011,330010,02,127681,355
2011,330040,01,-560022,552
2011,330040,02,348759,927
2011,330045,01,334707,605
2011,330045,02,237852,436
2011,330070,01,26871,376
2011,330070,02,125001,267
2011,330100,01,370767,1939
2011,330100,02,696334,1569
2011,330170,01,-7469472,1923
2011,330170,02,-490355,2287
2011,330200,01,5238520,4799
2011,330200,02,1942145,1538
2011,330240,01,5220314,8698
2011,330240,02,3426446,2809
2011,330270,01,105170,231
2011,330270,02,13548,111
2011,330330,01,461382,3427
2011,330330,02,1212079,3078
2011,330340,01,-137644,406
2011,330340,02,-166327,-12
2011,330350,01,-391464,1344
2011,330350,02,100586,1126
2011,330390,01,-736513,1147
2011,330390,02,412515,1048
2011,330415,01,-71104,-48
2011,330415,02,32155,31
2011,330420,01,158316,722
2011,330420,02,733266,937
2011,330452,01,195842,807
2011,330452,02,233179,321
2011,330455,01,17232956,47570
2011,330455,02,22764389,37114
2011,330490,01,1518585,3062
2011,330490,02,784588,1707
2011,330500,01,907581,902
2011,330500,02,233587,173
2011,330510,01,-651408,392
2011,330510,02,389311,1446
2011,330580,01,44273,651
2011,330580,02,-65011,370
2011,330630,01,1934021,2890
2011,330630,02,770077,1619
2011,350160,01,-2946597,-418
2011,350160,02,-1959789,-941
2011,350280,01,-990563,135
2011,350280,02,388642,859
2011,350320,01,136332,1820
2011,350320,02,1428371,2717
2011,350330,01,-90716,938
2011,350330,02,734880,1208
2011,350410,01,334928,998
2011,350410,02,868745,1252
2011,350570,01,-9669256,2186
2011,350570,02,922338,6464
2011,350600,01,-406885,2772
2011,350600,02,1579753,3724
2011,350760,01,-256926,444
2011,350760,02,542441,994
2011,350920,01,-227566,748
2011,350920,02,56129,798
2011,350950,01,3209509,8527
2011,350950,02,3270196,7825
2011,351060,01,597680,946
2011,351060,02,580231,996
2011,351300,01,-1191873,1116
2011,351300,02,127594,1816
2011,351350,01,-637677,445
2011,351350,02,-89404,81
2011,351380,01,-3360557,292
2011,351380,02,-555772,857
2011,351500,01,408513,1212
2011,351500,02,701890,1414
2011,351620,01,69765,743
2011,351620,02,716919,1085
2011,351840,01,-4110,409
2011,351840,02,-255766,-177
2011,351870,01,-505140,784
2011,351870,02,453319,638
2011,351880,01,-4094415,5877
2011,351880,02,3255672,6627
2011,351907,01,352627,1367
2011,351907,02,1313249,1516
2011,352050,01,-1502346,140
2011,352050,02,1095100,1872
2011,352250,01,1465115,1752
2011,352250,02,1609150,2368
2011,352310,01,-949803,-46
2011,352310,02,334662,730
2011,352340,01,363539,756
2011,352340,02,475567,737
2011,352390,01,-1747033,510
2011,352390,02,-58620,1024
2011,352440,01,-1323188,-101
2011,352440,02,1171587,2203
2011,352470,01,-205899,628
2011,352470,02,29353,884
2011,352590,01,-2633928,3103
2011,352590,02,1798760,4894
2011,352690,01,-123767,1330
2011,352690,02,780473,1578
2011,352730,01,171117,700
2011,352730,02,433793,493
2011,352900,01,-1824930,-162
2011,352900,02,-958871,281
2011,352940,01,-3856682,-431
2011,352940,02,543748,1240
2011,353060,01,-1425941,1294
2011,353060,02,698101,2245
2011,353070,01,-1488330,-145
2011,353070,02,-5078,449
2011,353080,01,416217,441
2011,353080,02,1113166,379
2011,353440,01,-1803682,2383
2011,353440,02,-1344471,1452
2011,353650,01,1249440,1192
2011,353650,02,405413,717
2011,353800,01,614749,931
2011,353800,02,333825,442
2011,353870,01,887027,3040
2011,353870,02,2991674,3598
2011,353980,01,956489,546
2011,353980,02,-385839,-170
2011,354100,01,691680,1032
2011,354100,02,405169,940
2011,354140,01,-848392,267
2011,354140,02,609393,1392
2011,354340,01,2890088,6430
2011,354340,02,1138372,4725
2011,354390,01,222762,1277
2011,354390,02,881940,1526
2011,354520,01,-407350,419
2011,354520,02,244318,951
2011,354580,01,-1339698,-92
2011,354580,02,486703,572
2011,354730,01,-378564,1021
2011,354730,02,1218143,2047
2011,354780,01,-3401921,2358
2011,354780,02,1725173,4398
2011,354850,01,2090931,4568
2011,354850,02,4327322,8703
2011,354870,01,263377,3688
2011,354870,02,2679674,4912
2011,354880,01,-894994,1955
2011,354880,02,627764,2036
2011,354890,01,198064,1038
2011,354890,02,1288078,1894
2011,354980,01,-669921,1902
2011,354980,02,1428006,3012
2011,354990,01,-10652117,-1050
2011,354990,02,-361304,930
2011,355030,01,16982054,83497
2011,355030,02,59630782,97744
2011,355070,01,-498369,-98
2011,355070,02,-271105,28
2011,355100,01,-49914,236
2011,355100,02,313111,608
2011,355170,01,-20423,1148
2011,355170,02,197431,523
2011,355220,01,2605138,3203
2011,355220,02,3078967,4924
2011,355240,01,-1983542,330
2011,355240,02,413307,899
2011,355250,01,-24507,1002
2011,355250,02,540954,860
2011,355280,01,-568464,371
2011,355280,02,15793,562
2011,355410,01,35649,1918
2011,355410,02,838765,1353
2011,355620,01,-41742,716
2011,355620,02,162676,564
2011,355670,01,-585511,794
2011,355670,02,-189631,402
2011,410180,01,-7431360,-1693
2011,410180,02,687251,1162
2011,410480,01,416033,2745
2011,410480,02,545675,2587
2011,410690,01,4207845,20409
2011,410690,02,-1108413,10789
2011,410830,01,-59281,1416
2011,410830,02,953307,1746
2011,410940,01,-277872,281
2011,410940,02,146420,593
2011,411370,01,-1003819,2670
2011,411370,02,-531713,2256
2011,411520,01,197810,3341
2011,411520,02,737908,3050
2011,411820,01,587594,1238
2011,411820,02,193132,434
2011,411915,01,-378105,762
2011,411915,02,495897,710
2011,411990,01,1021856,2404
2011,411990,02,1654402,2426
2011,412550,01,-2888518,4193
2011,412550,02,960807,1992
2011,412770,01,489169,1174
2011,412770,02,401961,1116
2011,420240,01,-2886278,1417
2011,420240,02,-2866816,1511
2011,420290,01,-1659287,206
2011,420290,02,-151317,615
2011,420420,01,742508,2204
2011,420420,02,1058331,2143
2011,420460,01,-1478397,1522
2011,420460,02,-687365,981
2011,420540,01,-109185,4310
2011,420540,02,382435,3649
2011,420820,01,-323132,2115
2011,420820,02,745900,1627
2011,420890,01,-1735036,764
2011,420890,02,-821368,493
2011,420910,01,-3871378,3775
2011,420910,02,911870,4737
2011,420930,01,-1194985,-418
2011,420930,02,-259320,363
2011,421660,01,358348,1964
2011,421660,02,1753451,4406
2011,430210,01,542712,1317
