Ano,Município,Grau Instrução,Salário,SaldoMov
2012,351350,06,-407031,-87
2012,351350,07,-5823304,-1889
2012,351350,08,-302838,-80
2012,351350,09,-2134157,-275
2012,351380,01,30119,36
2012,351380,02,-182371,-102
2012,351380,03,-352912,-178
2012,351380,04,-558950,-280
2012,351380,05,-1526423,-975
2012,351380,06,-819578,-327
2012,351380,07,-3501342,153
2012,351380,08,-721208,-63
2012,351380,09,-1323120,-40
2012,351500,01,5765,6
2012,351500,02,-36202,-31
2012,351500,03,-173363,-166
2012,351500,04,37473,154
2012,351500,05,-209927,-123
2012,351500,06,-205188,-50
2012,351500,07,692807,1166
2012,351500,08,-27819,53
2012,351500,09,136239,87
2012,351620,01,-16537,-13
2012,351620,02,-25571,-39
2012,351620,03,28847,109
2012,351620,04,-130339,15
2012,351620,05,125245,147
2012,351620,06,156527,535
2012,351620,07,2623665,2849
2012,351620,08,4337,87
2012,351620,09,319937,465
2012,351840,01,3965,6
2012,351840,02,7013,10
2012,351840,03,-38937,-33
2012,351840,04,24032,41
2012,351840,05,-178087,-84
2012,351840,06,38105,100
2012,351840,07,131545,508
2012,351840,08,-36388,-5
2012,351840,09,689323,309
2012,351870,01,-7832,-7
2012,351870,02,-17898,-16
2012,351870,03,-146013,-95
2012,351870,04,-93768,-63
2012,351870,05,-232832,-132
2012,351870,06,105991,199
2012,351870,07,919205,1230
2012,351870,08,-33855,14
2012,351870,09,956474,114
2012,351880,01,116180,45
2012,351880,02,-202512,88
2012,351880,03,-486340,-80
2012,351880,04,-1591974,-819
2012,351880,05,-2400276,-809
2012,351880,06,-900956,282
2012,351880,07,-1833137,6308
2012,351880,08,-1052501,197
2012,351880,09,-1284165,1261
2012,351907,01,-2641,-5
2012,351907,02,75516,82
2012,351907,03,-101313,-39
2012,351907,04,13374,75
2012,351907,05,-209095,-64
2012,351907,06,-98595,22
2012,351907,07,-1420247,165
2012,351907,08,-360343,75
2012,351907,09,-143844,396
2012,352050,01,25088,28
2012,352050,02,44650,73
2012,352050,03,-130657,-76
2012,352050,04,-110582,-14
2012,352050,05,-552459,-316
2012,352050,06,-528231,-293
2012,352050,07,-974532,471
2012,352050,08,-96116,110
2012,352050,09,-721481,97
2012,352250,01,3204,5
2012,352250,02,-61905,-40
2012,352250,03,-97903,-69
2012,352250,04,-229503,-146
2012,352250,05,-243759,-113
2012,352250,06,13895,124
2012,352250,07,1044101,1200
2012,352250,08,-71800,63
2012,352250,09,-725562,8
2012,352310,01,3804,4
2012,352310,02,19319,36
2012,352310,03,-43828,-5
2012,352310,04,-207575,-153
2012,352310,05,-332957,-168
2012,352310,06,-76397,21
2012,352310,07,84899,573
2012,352310,08,-79451,2
2012,352310,09,-205797,-9
2012,352340,01,-5696,-4
2012,352340,02,-205728,-160
2012,352340,03,-351443,-378
2012,352340,04,-104298,63
2012,352340,05,-88571,43
2012,352340,06,-47070,81
2012,352340,07,-278520,241
2012,352340,08,-114274,6
2012,352340,09,161635,225
2012,352390,01,42769,39
2012,352390,02,-76081,-38
2012,352390,03,-153280,-127
2012,352390,04,-182273,-88
2012,352390,05,-37063,297
2012,352390,06,-155373,36
2012,352390,07,664687,1557
2012,352390,08,-41825,147
2012,352390,09,-588077,137
2012,352440,01,-26444,-6
2012,352440,02,-34875,-29
2012,352440,03,-70328,-64
2012,352440,04,-44661,-1
2012,352440,05,-383202,-228
2012,352440,06,-42636,84
2012,352440,07,27395,782
2012,352440,08,54210,100
2012,352440,09,-367746,169
2012,352470,01,-6121,-7
2012,352470,02,-30964,-18
2012,352470,03,-150668,-138
2012,352470,04,1228,56
2012,352470,05,-72387,-50
2012,352470,06,-19510,53
2012,352470,07,-878633,151
2012,352470,08,-387855,-43
2012,352470,09,-2405786,57
2012,352590,01,35327,53
2012,352590,02,-523105,-299
2012,352590,03,-607791,-358
2012,352590,04,-843337,-245
2012,352590,05,-1433542,-159
2012,352590,06,-485166,596
2012,352590,07,3321494,5075
2012,352590,08,-935562,95
2012,352590,09,-2011066,818
2012,352690,01,-13864,-15
2012,352690,02,-60139,-65
2012,352690,03,-191821,-101
2012,352690,04,-183926,-58
2012,352690,05,-744069,-339
2012,352690,06,119022,491
2012,352690,07,1560326,2592
2012,352690,08,-70380,81
2012,352690,09,-1145154,-64
2012,352730,01,-1327,-1
2012,352730,02,-115514,-85
2012,352730,03,-55903,-35
2012,352730,04,-131671,-99
2012,352730,05,-396388,-342
2012,352730,06,-158469,-105
2012,352730,07,-243698,299
2012,352730,08,-63594,-17
2012,352730,09,-285502,-21
2012,352900,01,3430,3
2012,352900,02,42820,46
2012,352900,03,14782,28
2012,352900,04,-143354,-64
2012,352900,05,-110694,0
2012,352900,06,-6794,161
2012,352900,07,-236774,960
2012,352900,08,-121887,59
2012,352900,09,-847186,154
2012,352940,01,-15379,-17
2012,352940,02,-128477,-86
2012,352940,03,-207774,-125
2012,352940,04,-280589,-102
2012,352940,05,-1031924,-538
2012,352940,06,-328361,-83
2012,352940,07,-3327014,-927
2012,352940,08,-377560,-60
2012,352940,09,-753278,5
2012,353060,01,-8318,-1
2012,353060,02,-758,27
2012,353060,03,136332,262
2012,353060,04,-195189,-109
2012,353060,05,-337563,-210
2012,353060,06,-288813,-55
2012,353060,07,-476771,321
2012,353060,08,-293913,-26
2012,353060,09,-953445,250
2012,353070,01,-12022,-8
2012,353070,02,38351,64
2012,353070,03,-420940,-540
2012,353070,04,-79236,-47
2012,353070,05,-869579,-501
2012,353070,06,-204064,-43
2012,353070,07,-218539,813
2012,353070,08,-176180,-27
2012,353070,09,-609702,101
2012,353080,01,-9925,-10
2012,353080,02,31260,-2
2012,353080,03,-17752,-67
2012,353080,04,377796,-76
2012,353080,05,134921,-124
2012,353080,06,133668,74
2012,353080,07,-404614,99
2012,353080,08,-112713,-16
2012,353080,09,131594,88
2012,353440,01,10760,18
2012,353440,02,-222292,-176
2012,353440,03,-277023,-196
2012,353440,04,-993102,-616
2012,353440,05,-1624088,-574
2012,353440,06,-611557,36
2012,353440,07,-2536706,1411
2012,353440,08,-394564,465
2012,353440,09,-2750735,419
2012,353650,01,121135,126
2012,353650,02,30516,49
2012,353650,03,-51848,-32
2012,353650,04,-136159,-74
2012,353650,05,422901,710
2012,353650,06,72146,227
2012,353650,07,1978075,1617
2012,353650,08,-52855,54
2012,353650,09,-53730,250
2012,353800,01,25483,28
2012,353800,02,89064,122
2012,353800,03,-87796,-38
2012,353800,04,25557,136
2012,353800,05,-103844,67
2012,353800,06,-2758,55
2012,353800,07,117824,926
2012,353800,08,26004,46
2012,353800,09,898088,343
2012,353870,01,-4326,7
2012,353870,02,18264,72
2012,353870,03,-859671,-648
2012,353870,04,-498746,-260
2012,353870,05,-672066,-215
2012,353870,06,-600822,-287
2012,353870,07,1543949,2675
2012,353870,08,-45088,213
2012,353870,09,746742,909
2012,353980,01,13595,17
2012,353980,02,-12396,3
2012,353980,03,-72641,-66
2012,353980,04,144781,150
2012,353980,05,-80974,-1
2012,353980,06,188175,320
2012,353980,07,664360,2200
2012,353980,08,-138319,20
2012,353980,09,328616,100
2012,354100,01,-4185,-4
2012,354100,02,51031,38
2012,354100,03,7904,18
2012,354100,04,51859,83
2012,354100,05,-457909,-403
2012,354100,06,19909,58
2012,354100,07,1006386,1270
2012,354100,08,-8180,21
2012,354100,09,-277554,4
2012,354140,01,-9174,-3
2012,354140,02,-42018,5
2012,354140,03,-101074,-41
2012,354140,04,-346407,-94
2012,354140,05,-274544,-95
2012,354140,06,-107540,207
2012,354140,07,411681,1164
2012,354140,08,41995,143
2012,354140,09,-618284,113
2012,354340,01,19337,21
2012,354340,02,-224988,-114
2012,354340,03,-372704,-197
2012,354340,04,-533015,-222
2012,354340,05,-780433,-60
2012,354340,06,313980,972
2012,354340,07,3261907,5379
2012,354340,08,-8297,426
2012,354340,09,-255132,774
2012,354390,01,1062,3
2012,354390,02,-442701,-186
2012,354390,03,-218185,-103
2012,354390,04,-152748,21
2012,354390,05,-352124,146
2012,354390,06,-140712,37
2012,354390,07,-55910,839
2012,354390,08,87508,119
2012,354390,09,-361573,167
2012,354520,01,-3285,0
2012,354520,02,-37208,-9
2012,354520,03,-16650,-5
2012,354520,04,-14293,50
2012,354520,05,-572066,-233
2012,354520,06,-169649,-67
2012,354520,07,253355,866
2012,354520,08,-103288,-11
2012,354520,09,-184116,65
2012,354580,01,-21688,-8
2012,354580,02,-101328,41
2012,354580,03,-189530,-69
2012,354580,04,-343731,-295
2012,354580,05,-475981,-356
2012,354580,06,-93137,17
2012,354580,07,-98112,323
2012,354580,08,-172235,-43
2012,354580,09,-207874,90
2012,354730,01,10340,12
2012,354730,02,-84053,-67
2012,354730,03,-311693,-236
2012,354730,04,2625,60
2012,354730,05,111242,84
2012,354730,06,-171705,-50
2012,354730,07,-907047,202
2012,354730,08,-267889,156
2012,354730,09,-940544,206
2012,354780,01,-21952,-9
2012,354780,02,-70087,204
2012,354780,03,-525874,-299
2012,354780,04,210389,760
2012,354780,05,-682806,-87
2012,354780,06,205836,1131
2012,354780,07,3881963,6201
2012,354780,08,-159191,206
2012,354780,09,-263804,907
2012,354850,01,-42611,1
2012,354850,02,116937,61
2012,354850,03,-160539,-130
2012,354850,04,-6810,81
2012,354850,05,-609754,-362
2012,354850,06,30637,349
2012,354850,07,1669160,3591
2012,354850,08,-191057,125
2012,354850,09,-1553473,165
2012,354870,01,-12881,-8
2012,354870,02,-929920,-632
2012,354870,03,-2009899,-1208
2012,354870,04,-1063979,-254
2012,354870,05,-2764420,-1039
2012,354870,06,-1529429,-79
2012,354870,07,-3671555,1788
2012,354870,08,-1692950,-82
2012,354870,09,-4792578,16
2012,354880,01,14813,10
2012,354880,02,-224268,-184
2012,354880,03,-697912,-506
2012,354880,04,-500514,-243
2012,354880,05,-722494,-433
2012,354880,06,-460224,-94
2012,354880,07,216588,1601
2012,354880,08,-333658,58
2012,354880,09,-1425851,380
2012,354890,01,-102016,-137
2012,354890,02,-151727,-101
2012,354890,03,-312590,-287
2012,354890,04,-566214,-501
2012,354890,05,428212,895
2012,354890,06,-100812,56
2012,354890,07,-12661,1104
2012,354890,08,-80681,76
2012,354890,09,-782048,17
2012,354980,01,1225,4
2012,354980,02,80339,44
2012,354980,03,-220057,44
2012,354980,04,12489,206
2012,354980,05,-485268,-143
2012,354980,06,-105137,312
2012,354980,07,3061207,4081
2012,354980,08,-321815,25
2012,354980,09,-599699,658
2012,354990,01,-13411,-39
2012,354990,02,-584537,-436
2012,354990,03,-502727,-265
2012,354990,04,-446663,-158
2012,354990,05,-1987510,-910
2012,354990,06,-1046539,-528
2012,354990,07,-2040154,1062
2012,354990,08,-702572,191
2012,354990,09,-5045291,108
2012,355030,01,242269,312
2012,355030,02,-5942244,-2310
2012,355030,03,-8664017,-4325
2012,355030,04,-11232640,-3022
2012,355030,05,-17733935,-8117
2012,355030,06,-4133306,8282
2012,355030,07,11881336,62401
2012,355030,08,-14025514,5647
2012,355030,09,-16647144,30390
2012,355070,01,812,0
2012,355070,02,70224,50
2012,355070,03,57650,44
2012,355070,04,-18880,-36
2012,355070,05,19887,-47
2012,355070,06,52216,-13
2012,355070,07,755534,492
2012,355070,08,22713,12
2012,355070,09,161471,45
2012,355100,01,-755,0
2012,355100,02,-44218,-22
2012,355100,03,-130117,-126
2012,355100,04,-332760,-266
2012,355100,05,-441083,-375
2012,355100,06,-185812,-171
2012,355100,07,-589845,-318
2012,355100,08,-37703,-24
2012,355100,09,51334,97
2012,355170,01,7040,2
2012,355170,02,-95577,-87
2012,355170,03,-329136,-87
2012,355170,04,-586320,-517
2012,355170,05,-759009,-167
2012,355170,06,-221681,-74
2012,355170,07,-580363,233
2012,355170,08,-113384,18
2012,355170,09,-530140,26
2012,355220,01,4069,7
2012,355220,02,-2324,82
2012,355220,03,-224067,-101
2012,355220,04,-374161,-35
2012,355220,05,-509955,-98
2012,355220,06,-740303,-366
2012,355220,07,2492237,3751
2012,355220,08,-18589,260
2012,355220,09,-1223935,316
2012,355240,01,-6305,-5
2012,355240,02,-146241,-111
2012,355240,03,-215835,-122
2012,355240,04,-339881,-125
2012,355240,05,-477552,-258
2012,355240,06,-314207,-113
2012,355240,07,-898718,681
2012,355240,08,14655,107
2012,355240,09,138910,215
2012,355250,01,-14327,-16
2012,355250,02,-90245,-85
2012,355250,03,-113881,-95
2012,355250,04,-292851,-261
2012,355250,05,-249253,-130
2012,355250,06,-70921,147
2012,355250,07,915616,1661
2012,355250,08,-126089,41
2012,355250,09,-402821,-10
2012,355280,01,-22812,-18
2012,355280,02,-239950,-20
2012,355280,03,-335830,-219
2012,355280,04,-495344,-431
2012,355280,05,-478254,-76
2012,355280,06,-335106,-62
2012,355280,07,-371869,369
2012,355280,08,-156191,1
2012,355280,09,357071,77
2012,355410,01,-5528,-5
2012,355410,02,-227328,-226
2012,355410,03,-208380,-106
2012,355410,04,-21480,81
2012,355410,05,-908796,-638
2012,355410,06,-56179,180
2012,355410,07,461226,1674
2012,355410,08,-220877,-19
2012,355410,09,236222,311
2012,355620,01,-18628,-18
2012,355620,02,-67027,-49
2012,355620,03,-36060,-16
2012,355620,04,-192622,-111
2012,355620,05,-819373,-573
2012,355620,06,-485471,-333
2012,355620,07,-1058429,1
2012,355620,08,-113021,46
2012,355620,09,-890613,294
2012,355670,01,26,3
2012,355670,02,-29955,102
2012,355670,03,-23227,49
2012,355670,04,51171,288
2012,355670,05,195677,439
2012,355670,06,15133,210
2012,355670,07,647494,1587
2012,355670,08,-56190,95
2012,355670,09,79358,290
2012,410180,01,20984,28
2012,410180,02,-283842,-171
2012,410180,03,-2160273,-1209
2012,410180,04,-1490217,-866
2012,410180,05,-3310806,-1450
2012,410180,06,-1068716,-423
2012,410180,07,-11331259,-3598
2012,410180,08,-153562,33
2012,410180,09,-2268696,-124
2012,410480,01,5315,10
2012,410480,02,137081,245
2012,410480,03,-256701,-220
2012,410480,04,-420507,-182
2012,410480,05,-535607,-276
2012,410480,06,86641,565
2012,410480,07,840974,2440
2012,410480,08,-127262,198
2012,410480,09,-136194,344
2012,410690,01,26041,36
2012,410690,02,-208281,372
2012,410690,03,-974939,-581
2012,410690,04,-982266,1036
2012,410690,05,-3956193,-1091
2012,410690,06,745730,3488
2012,410690,07,-5611854,11989
2012,410690,08,-2339318,1142
2012,410690,09,-13508963,1374
2012,410830,01,14741,24
2012,410830,02,-17789,2
2012,410830,03,-104482,-41
2012,410830,04,-11054,67
2012,410830,05,287104,393
2012,410830,06,362738,574
2012,410830,07,1032632,1745
2012,410830,08,15019,174
2012,410830,09,-237852,287
2012,410940,01,6708,10
2012,410940,02,-32891,-23
2012,410940,03,-134439,-116
2012,410940,04,-28563,52
2012,410940,05,119277,199
2012,410940,06,102650,254
2012,410940,07,320929,773
2012,410940,08,71999,86
2012,410940,09,-144404,76
2012,411370,01,-14203,-11
2012,411370,02,141076,285
2012,411370,03,-232657,-37
2012,411370,04,-365862,-71
2012,411370,05,-323226,-42
2012,411370,06,-188609,314
2012,411370,07,779196,2756
2012,411370,08,-74378,422
2012,411370,09,147783,1158
2012,411520,01,16300,38
2012,411520,02,146803,219
2012,411520,03,-75589,-2
2012,411520,04,96054,588
2012,411520,05,-397827,79
2012,411520,06,-570770,11
2012,411520,07,778048,3347
2012,411520,08,-163406,305
2012,411520,09,523922,1010
2012,411820,01,-13173,-8
2012,411820,02,8763,23
2012,411820,03,-20100,-13
2012,411820,04,-105118,-47
2012,411820,05,-256452,-138
2012,411820,06,-155182,-24
2012,411820,07,116703,850
2012,411820,08,-31550,52
2012,411820,09,343333,81
2012,411915,01,14710,17
2012,411915,02,-4790,20
2012,411915,03,-89401,-57
2012,411915,04,-130163,-69
2012,411915,05,-603322,-418
2012,411915,06,262410,322
2012,411915,07,-95957,552
2012,411915,08,-4454,96
2012,411915,09,-174180,72
2012,411990,01,-6940,-10
2012,411990,02,69030,100
2012,411990,03,16378,24
2012,411990,04,-58217,80
2012,411990,05,-520955,-259
2012,411990,06,33343,253
2012,411990,07,716595,1951
2012,411990,08,-22777,123
2012,411990,09,866821,518
2012,412550,01,24644,34
2012,412550,02,-58453,14
2012,412550,03,-362124,-274
2012,412550,04,-290369,-52
2012,412550,05,-500933,-90
2012,412550,06,-159977,366
2012,412550,07,-806320,1685
2012,412550,08,-201992,182
2012,412550,09,1239317,684
2012,412770,01,-1207,-3
2012,412770,02,88425,131
2012,412770,03,6741,18
2012,412770,04,-156208,-37
2012,412770,05,-204713,-126
2012,412770,06,-188012,46
2012,412770,07,1195019,1639
2012,412770,08,62864,161
2012,412770,09,400409,333
2012,420240,01,43561,48
2012,420240,02,26571,77
2012,420240,03,-227416,-136
2012,420240,04,-649048,-231
2012,420240,05,-1225306,-322
2012,420240,06,-926807,-91
2012,420240,07,-2125979,1322
2012,420240,08,-940131,336
2012,420240,09,-3814709,331
2012,420290,01,-14365,-14
2012,420290,02,-9447,15
2012,420290,03,-184941,-130
2012,420290,04,-202467,-120
2012,420290,05,-36560,407
2012,420290,06,83839,370
2012,420290,07,101204,713
2012,420290,08,-52805,65
2012,420290,09,-358239,-73
2012,420420,01,-13344,1
2012,420420,02,-59323,7
2012,420420,03,-209871,-36
2012,420420,04,-268830,106
2012,420420,05,-897760,-140
2012,420420,06,-169481,158
2012,420420,07,-604391,1186
2012,420420,08,-59051,285
2012,420420,09,493587,446
2012,420460,01,16694,20
2012,420460,02,-29503,17
2012,420460,03,-67495,36
2012,420460,04,-241411,-25
2012,420460,05,-680550,-57
2012,420460,06,-22292,202
2012,420460,07,-483561,1188
2012,420460,08,-28433,224
2012,420460,09,-510359,229
2012,420540,01,6554,25
2012,420540,02,-310987,-186
2012,420540,03,-410807,-255
2012,420540,04,-670632,-30
2012,420540,05,-1150932,-238
2012,420540,06,-690415,67
2012,420540,07,-2486346,1793
2012,420540,08,-116306,542
2012,420540,09,1199335,1612
2012,420820,01,-113851,-91
2012,420820,02,-63772,-48
2012,420820,03,368337,405
2012,420820,04,-377369,-171
2012,420820,05,-38671,313
2012,420820,06,-505175,-194
2012,420820,07,550304,2018
2012,420820,08,-216275,178
2012,420820,09,22779,361
2012,420890,01,1926,5
2012,420890,02,-150705,-110
2012,420890,03,-246461,-170
2012,420890,04,-234118,20
2012,420890,05,-1122569,-313
2012,420890,06,-847605,-79
2012,420890,07,-1829603,594
2012,420890,08,-468675,142
2012,420890,09,-1477349,58
2012,420910,01,21862,32
2012,420910,02,-173325,-60
2012,420910,03,-225691,-17
2012,420910,04,-964618,-450
2012,420910,05,-2123482,-256
2012,420910,06,-1056043,-60
2012,420910,07,-3244871,2421
2012,420910,08,-807313,329
2012,420910,09,-2266148,489
2012,420930,01,1147,5
2012,420930,02,-49596,-30
2012,420930,03,-4189,-41
2012,420930,04,-148300,-73
2012,420930,05,-332687,-164
2012,420930,06,127010,287
2012,420930,07,635910,1361
2012,420930,08,-17660,144
2012,420930,09,-275716,97
2012,421660,01,-9798,6
2012,421660,02,-57408,-51
2012,421660,03,-144449,-145
2012,421660,04,103772,409
2012,421660,05,440168,1181
2012,421660,06,-32014,364
2012,421660,07,1368312,3038
2012,421660,08,330840,512
2012,421660,09,294175,487
2012,430210,01,11484,13
2012,430210,02,4892,18
2012,430210,03,-47355,-20
2012,430210,04,-105629,169
2012,430210,05,-264830,21
2012,430210,06,-32958,183
2012,430210,07,1517,522
2012,430210,08,-1596,210
2012,430210,09,167811,209
2012,430310,01,2508,1
2012,430310,02,-27743,-2
2012,430310,03,-50453,-66
2012,430310,04,-355060,-369
2012,430310,05,154095,540
2012,430310,06,123832,294
2012,430310,07,-291384,425
2012,430310,08,-270338,-27
2012,430310,09,-442049,15
2012,430460,01,10627,15
2012,430460,02,374966,381
2012,430460,03,-177256,-190
2012,430460,04,509510,528
2012,430460,05,-150020,14
2012,430460,06,-186850,132
2012,430460,07,1712221,2312
2012,430460,08,-602234,68
2012,430460,09,-719576,188
2012,430510,01,15158,23
2012,430510,02,-141625,-20
2012,430510,03,-251043,-125
2012,430510,04,-1200679,-92
2012,430510,05,-2636140,-590
2012,430510,06,-1361145,-192
2012,430510,07,-3961963,773
2012,430510,08,-1916943,191
2012,430510,09,-1701209,425
2012,430920,01,-1637,-2
2012,430920,02,45912,54
2012,430920,03,482472,573
2012,430920,04,-11643,99
2012,430920,05,-256274,-124
2012,430920,06,25112,162
2012,430920,07,230419,1233
2012,430920,08,-139022,57
2012,430920,09,-190912,69
2012,430930,01,-2726,-4
2012,430930,02,-42607,-14
2012,430930,03,-58448,-64
2012,430930,04,-159975,14
2012,430930,05,-261860,57
2012,430930,06,-87870,9
2012,430930,07,-491604,340
2012,430930,08,4008,38
2012,430930,09,131941,62
2012,431340,01,-4593,-2
2012,431340,02,55339,177
2012,431340,03,-291292,-211
2012,431340,04,-946459,-774
2012,431340,05,-1056399,-621
2012,431340,06,-233357,103
2012,431340,07,-174904,1063
2012,431340,08,-378264,198
