Ano,Município,Faixa Empr Início Jan,Salário,SaldoMov
2017,330200,06,164393,126
2017,330200,07,-511133,-215
2017,330200,08,-303722,-18
2017,330200,09,2824821,1293
2017,330240,01,420316,632
2017,330240,02,-814630,-354
2017,330240,03,-1328967,-369
2017,330240,04,-1265888,-363
2017,330240,05,-1679232,67
2017,330240,06,-6113217,-1084
2017,330240,07,-889990,-145
2017,330240,08,-5297705,-699
2017,330240,09,-23886142,-6626
2017,330270,01,618321,520
2017,330270,02,-161835,-108
2017,330270,03,-131223,-41
2017,330270,04,-231291,-116
2017,330270,05,-127867,-91
2017,330270,06,89292,111
2017,330270,08,7962,23
2017,330330,01,2490751,2319
2017,330330,02,-1657466,-1026
2017,330330,03,-2513980,-1197
2017,330330,04,-4099172,-1885
2017,330330,05,-3025439,-968
2017,330330,06,-3499778,-516
2017,330330,07,-1017214,-236
2017,330330,08,-1179419,-414
2017,330330,09,-2331967,-1049
2017,330340,01,953656,957
2017,330340,02,-336136,-170
2017,330340,03,-284813,-76
2017,330340,04,-356908,-23
2017,330340,05,-256716,28
2017,330340,06,-481630,-130
2017,330340,07,-256167,91
2017,330340,08,-180839,-168
2017,330340,09,-202833,-160
2017,330350,01,3732769,2986
2017,330350,02,-969178,-667
2017,330350,03,-765262,-591
2017,330350,04,-1663565,-1026
2017,330350,05,-776463,-470
2017,330350,06,-2059755,-883
2017,330350,07,-1002286,-457
2017,330350,08,-36047,-127
2017,330350,09,-3177556,-2396
2017,330390,01,1106582,921
2017,330390,02,-376814,-309
2017,330390,03,-627141,-278
2017,330390,04,-1380207,-777
2017,330390,05,-650365,-216
2017,330390,06,-1035317,-572
2017,330390,07,-1418137,-371
2017,330390,08,110017,47
2017,330390,09,142256,24
2017,330415,01,-20054,-16
2017,330415,02,-25010,-8
2017,330415,03,2204,9
2017,330415,04,-166901,-64
2017,330415,05,-38156,-24
2017,330420,01,554087,407
2017,330420,02,-230390,-157
2017,330420,03,-44090,-17
2017,330420,04,-325842,-83
2017,330420,05,421748,330
2017,330420,06,212704,330
2017,330420,07,-573980,1
2017,330420,08,-452520,-269
2017,330420,09,1143254,764
2017,330452,01,802676,611
2017,330452,02,-279427,-197
2017,330452,03,-57018,-60
2017,330452,04,-438900,-128
2017,330452,05,-280629,-69
2017,330452,06,-589906,-388
2017,330452,07,199037,292
2017,330452,08,-520903,-106
2017,330452,09,-7635249,-364
2017,330455,01,44121841,32389
2017,330455,02,-21185006,-10084
2017,330455,03,-29169394,-10356
2017,330455,04,-41974485,-15888
2017,330455,05,-30487638,-7501
2017,330455,06,-64386419,-14608
2017,330455,07,-43717577,-8336
2017,330455,08,-36096417,-8337
2017,330455,09,-72182047,-16828
2017,330490,01,2724948,2219
2017,330490,02,-860998,-644
2017,330490,03,-1659925,-918
2017,330490,04,-2068280,-1110
2017,330490,05,-1008368,-440
2017,330490,06,297829,590
2017,330490,07,-1466656,-724
2017,330490,08,-3210845,-1152
2017,330490,09,-4119023,-1271
2017,330500,01,465187,241
2017,330500,02,-110709,-56
2017,330500,03,-110032,-63
2017,330500,04,-357359,-127
2017,330500,05,-37177,-30
2017,330500,06,-64233,118
2017,330500,07,-44140,150
2017,330510,01,1048635,937
2017,330510,02,-383344,-233
2017,330510,03,-653437,-413
2017,330510,04,-693901,-348
2017,330510,05,-297860,-243
2017,330510,06,-515500,-274
2017,330510,07,-188311,-86
2017,330510,08,-1379740,-972
2017,330510,09,585278,581
2017,330580,01,639671,584
2017,330580,02,-297657,-142
2017,330580,03,-356630,-232
2017,330580,04,-27024,68
2017,330580,05,-183257,-48
2017,330580,06,-388426,-191
2017,330580,07,-242963,-185
2017,330580,08,664761,515
2017,330580,09,-397681,-325
2017,330630,01,1604642,1233
2017,330630,02,-338365,-229
2017,330630,03,-657519,-406
2017,330630,04,-862031,-595
2017,330630,05,-579457,-165
2017,330630,06,-355887,-175
2017,330630,07,-90394,-86
2017,330630,08,8096,29
2017,330630,09,-2227285,-225
2017,350160,01,2259550,1836
2017,350160,02,-1159397,-499
2017,350160,03,-1340982,-362
2017,350160,04,-1499149,-364
2017,350160,05,-1089060,-358
2017,350160,06,-705185,50
2017,350160,07,-1000053,-147
2017,350160,08,-521100,-221
2017,350160,09,-1678256,-547
2017,350280,01,1050884,892
2017,350280,02,-1105572,-592
2017,350280,03,-597624,-228
2017,350280,04,-1153701,-213
2017,350280,05,-640375,-311
2017,350280,06,-643429,-122
2017,350280,07,-539105,-101
2017,350280,08,-340362,-107
2017,350280,09,-2392,-46
2017,350320,01,1291282,979
2017,350320,02,-554082,-256
2017,350320,03,-1221937,-547
2017,350320,04,-919365,49
2017,350320,05,-592010,-23
2017,350320,06,-962687,-314
2017,350320,07,53820,221
2017,350320,08,-474026,-167
2017,350320,09,-1097826,-921
2017,350330,01,724521,581
2017,350330,02,-430678,-172
2017,350330,03,-378820,-127
2017,350330,04,-613265,-194
2017,350330,05,-492056,-113
2017,350330,06,-267110,-23
2017,350330,07,180135,226
2017,350330,08,372294,272
2017,350330,09,-870522,-158
2017,350410,01,800520,626
2017,350410,02,-467573,-255
2017,350410,03,-785806,-314
2017,350410,04,-807163,-286
2017,350410,05,-120634,-44
2017,350410,06,-414838,-72
2017,350410,07,-911538,-415
2017,350410,08,100276,162
2017,350410,09,125431,53
2017,350570,01,6132891,3506
2017,350570,02,-1604651,-530
2017,350570,03,-2167523,-376
2017,350570,04,-4712292,-759
2017,350570,05,-5504579,-825
2017,350570,06,-7025461,-398
2017,350570,07,-5145492,509
2017,350570,08,-3468501,230
2017,350570,09,-17306703,-3054
2017,350600,01,1881989,1517
2017,350600,02,-1034379,-392
2017,350600,03,-1131058,-284
2017,350600,04,-1384797,-367
2017,350600,05,-1807467,-398
2017,350600,06,-2079400,-741
2017,350600,07,-679235,-41
2017,350600,08,-1826081,-483
2017,350600,09,458241,591
2017,350760,01,1716237,1237
2017,350760,02,-462979,-279
2017,350760,03,-868842,-332
2017,350760,04,-1000030,-321
2017,350760,05,-308727,-162
2017,350760,06,-767020,-130
2017,350760,07,439769,224
2017,350760,08,-665,95
2017,350760,09,-730931,-281
2017,350920,01,190956,273
2017,350920,02,-155527,-54
2017,350920,03,-347602,-69
2017,350920,04,-726307,-163
2017,350920,05,-799804,-259
2017,350920,06,-1216336,-284
2017,350920,07,-1433020,-412
2017,350920,08,-494549,-223
2017,350920,09,-1363178,-627
2017,350950,01,8123428,6085
2017,350950,02,-4851501,-1963
2017,350950,03,-6351514,-1828
2017,350950,04,-6445441,-1189
2017,350950,05,-6585481,-1094
2017,350950,06,-6387476,-204
2017,350950,07,-2181694,713
2017,350950,08,-6637522,-1638
2017,350950,09,-6119392,-1261
2017,351060,01,1248068,1057
2017,351060,02,-459048,-231
2017,351060,03,-482044,-204
2017,351060,04,-558947,-170
2017,351060,05,-521272,-6
2017,351060,06,-557016,-356
2017,351060,07,-257919,-287
2017,351060,08,225346,153
2017,351060,09,-198039,-15
2017,351300,01,2840188,1842
2017,351300,02,-697053,-355
2017,351300,03,-258876,14
2017,351300,04,-1989256,-642
2017,351300,05,-2632505,-675
2017,351300,06,-1793599,-299
2017,351300,07,-69538,80
2017,351300,08,-135506,-1
2017,351300,09,-1334397,-155
2017,351350,01,-612814,-85
2017,351350,02,-85451,-52
2017,351350,03,-193189,-73
2017,351350,04,-201661,26
2017,351350,05,-262507,335
2017,351350,06,-1204428,-275
2017,351350,07,-2349036,-743
2017,351350,08,-591155,-217
2017,351350,09,-1529760,-208
2017,351380,01,2108566,1469
2017,351380,02,-663633,-289
2017,351380,03,-1623043,-481
2017,351380,04,-2355166,-692
2017,351380,05,-2699277,-674
2017,351380,06,-1910505,-285
2017,351380,07,-2434241,-646
2017,351380,08,-1000910,-190
2017,351380,09,-248739,-93
2017,351500,01,763209,584
2017,351500,02,-298800,-162
2017,351500,03,-336163,-88
2017,351500,04,-593905,-301
2017,351500,05,-289634,52
2017,351500,06,-1879364,-79
2017,351500,07,343062,241
2017,351500,08,-120281,73
2017,351500,09,-392700,-201
2017,351620,01,2688583,1973
2017,351620,02,-859274,-490
2017,351620,03,-1145018,-523
2017,351620,04,-1478482,-412
2017,351620,05,-1240909,-519
2017,351620,06,-556353,-84
2017,351620,07,-436259,-99
2017,351620,08,-25770,-15
2017,351620,09,-642638,-125
2017,351840,01,345183,302
2017,351840,02,-83364,-47
2017,351840,03,-198841,-70
2017,351840,04,-416342,-176
2017,351840,05,-275572,-69
2017,351840,06,-215125,-4
2017,351840,07,-229569,-60
2017,351840,08,-237934,26
2017,351840,09,-166425,-175
2017,351870,01,805684,648
2017,351870,02,-447445,-251
2017,351870,03,-881822,-428
2017,351870,04,-747376,-240
2017,351870,05,-974882,-478
2017,351870,06,-1005642,-419
2017,351870,07,-1490098,-355
2017,351870,08,-119926,8
2017,351870,09,-870316,-187
2017,351880,01,7235716,5858
2017,351880,02,-2643661,-1196
2017,351880,03,-2869280,-905
2017,351880,04,-5185548,-1212
2017,351880,05,-4045285,-551
2017,351880,06,-4863634,-1065
2017,351880,07,-3928194,-473
2017,351880,08,-5211541,-1467
2017,351880,09,-5482355,-627
2017,351907,01,948955,746
2017,351907,02,-265504,-116
2017,351907,03,-412867,-130
2017,351907,04,-785699,-162
2017,351907,05,-657271,-130
2017,351907,06,-1222308,-161
2017,351907,07,-1435425,-190
2017,351907,08,-1154901,15
2017,351907,09,-3726499,-438
2017,352050,01,1741698,1220
2017,352050,02,-453380,-98
2017,352050,03,-1313061,-287
2017,352050,04,-1890864,-451
2017,352050,05,-853723,-33
2017,352050,06,-581373,116
2017,352050,07,-944864,-318
2017,352050,08,-1237171,-272
2017,352050,09,-1822708,-725
2017,352250,01,544757,418
2017,352250,02,-291003,-160
2017,352250,03,-258170,-137
2017,352250,04,-596420,-220
2017,352250,05,-654588,27
2017,352250,06,-806121,-298
2017,352250,07,-373651,-242
2017,352250,08,-77650,-45
2017,352250,09,-3033658,-1260
2017,352310,01,2600951,1859
2017,352310,02,76468,85
2017,352310,03,-422672,-196
2017,352310,04,-415297,-26
2017,352310,05,8967,145
2017,352310,06,-553992,-215
2017,352310,07,-141235,-8
2017,352310,08,243373,247
2017,352310,09,-162656,-29
2017,352340,01,848869,583
2017,352340,02,-493582,-216
2017,352340,03,-138075,-58
2017,352340,04,-461219,-49
2017,352340,05,-1292469,-121
2017,352340,06,-533593,-6
2017,352340,07,413934,298
2017,352340,08,-486350,-7
2017,352340,09,196774,30
2017,352390,01,1164859,783
2017,352390,02,-629874,-276
2017,352390,03,-514505,-110
2017,352390,04,-902009,-205
2017,352390,05,72877,206
2017,352390,06,-713717,-81
2017,352390,07,-857668,-176
2017,352390,08,43491,50
2017,352390,09,-2635614,-320
2017,352440,01,1292647,986
2017,352440,02,-162651,-122
2017,352440,03,-572859,-308
2017,352440,04,-1048038,-373
2017,352440,05,-476817,-151
2017,352440,06,-1624601,-401
2017,352440,07,-925737,-252
2017,352440,08,-108398,92
2017,352440,09,317643,-167
2017,352470,01,415503,275
2017,352470,02,-95940,24
2017,352470,03,-207277,-26
2017,352470,04,-281750,-21
2017,352470,05,-70276,103
2017,352470,06,164777,82
2017,352470,07,-445765,-187
2017,352470,08,-2074181,-195
2017,352470,09,156452,485
2017,352590,01,2590224,2007
2017,352590,02,-1544509,-493
2017,352590,03,-1933739,-281
2017,352590,04,-3481977,-280
2017,352590,05,-2994869,-588
2017,352590,06,-8094567,-783
2017,352590,07,-607132,347
2017,352590,08,-2534186,-590
2017,352590,09,-9667975,-1178
2017,352690,01,627562,1346
2017,352690,02,-671319,-154
2017,352690,03,-1178772,-327
2017,352690,04,-1600475,-419
2017,352690,05,-952129,-216
2017,352690,06,-545096,20
2017,352690,07,80782,229
2017,352690,08,-28122,184
2017,352690,09,-315073,7
2017,352730,01,892916,517
2017,352730,02,-107468,-23
2017,352730,03,-83533,18
2017,352730,04,-68485,9
2017,352730,05,90108,47
2017,352730,06,-987871,-130
2017,352730,07,-1617124,-101
2017,352730,08,85828,-385
2017,352730,09,-311914,-178
2017,352900,01,1245168,955
2017,352900,02,-694496,-311
2017,352900,03,-304253,10
2017,352900,04,-1010868,-243
2017,352900,05,-1168581,-150
2017,352900,06,495037,453
2017,352900,07,-144083,-5
2017,352900,08,-133185,32
2017,352900,09,-236768,683
2017,352940,01,1627086,1402
2017,352940,02,-492906,-180
2017,352940,03,-927374,-356
2017,352940,04,-1407937,-420
2017,352940,05,-1317815,-365
2017,352940,06,-540862,165
2017,352940,07,-1370709,-337
2017,352940,08,-4593126,-340
2017,352940,09,432524,342
2017,353060,01,3124060,2570
2017,353060,02,-831969,-453
2017,353060,03,-1074322,-340
2017,353060,04,-1220109,-343
2017,353060,05,-1069724,-390
2017,353060,06,-1888665,-104
2017,353060,07,-966398,-37
2017,353060,08,-1731888,-609
2017,353060,09,-451124,-59
2017,353070,01,730645,659
2017,353070,02,-306340,-135
2017,353070,03,-469564,-162
2017,353070,04,-732596,24
2017,353070,05,-19809,111
2017,353070,06,-324501,-83
2017,353070,07,-823803,-273
2017,353070,08,-508541,-70
2017,353070,09,995207,1174
2017,353080,01,907436,649
2017,353080,02,-199327,-60
2017,353080,03,-412103,-184
2017,353080,04,-360285,-53
2017,353080,05,-469689,-110
2017,353080,06,-503106,-73
2017,353080,07,-226254,-126
2017,353080,08,-220868,50
2017,353080,09,-38640,-24
2017,353440,01,3304541,2485
2017,353440,02,-1421508,-524
2017,353440,03,-1703328,-705
2017,353440,04,-2025425,-540
2017,353440,05,-1143577,-164
2017,353440,06,-5140073,-1607
2017,353440,07,-1511695,-322
2017,353440,08,-1149824,132
2017,353440,09,-21419139,-3468
2017,353650,01,1119499,823
2017,353650,02,1759,18
2017,353650,03,-271937,-66
2017,353650,04,-571327,-121
2017,353650,05,-758491,-261
2017,353650,06,-1682044,-341
2017,353650,07,-675822,165
2017,353650,08,-2413704,-1102
2017,353650,09,-522031,-407
2017,353800,01,410137,332
2017,353800,02,-201748,-112
2017,353800,03,-210037,-72
2017,353800,04,121964,109
2017,353800,05,-341813,-177
2017,353800,06,-691748,-373
2017,353800,07,59987,187
2017,353800,08,-50100,42
2017,353800,09,-923293,-187
2017,353870,01,1914900,2544
2017,353870,02,-1731659,-644
2017,353870,03,-1683706,-545
2017,353870,04,-3194394,-938
2017,353870,05,-2676777,-783
2017,353870,06,-1261636,-203
2017,353870,07,-1451382,-347
2017,353870,08,-2132130,-225
2017,353870,09,1676621,915
2017,353980,01,569238,451
2017,353980,02,-99706,-31
2017,353980,03,-210006,-56
2017,353980,04,-105276,-28
2017,353980,05,-302830,-122
2017,353980,06,-291047,-158
2017,353980,07,67327,59
2017,353980,08,-398661,-130
2017,353980,09,-1250076,-1146
2017,354100,01,455803,698
2017,354100,02,-496357,-294
2017,354100,03,-520422,-268
2017,354100,04,-807471,-391
2017,354100,05,-567690,-270
2017,354100,06,-357171,-180
2017,354100,07,-356957,-173
2017,354140,01,1222423,978
2017,354140,02,-916277,-452
2017,354140,03,-752139,-198
2017,354140,04,-1142932,-265
2017,354140,05,-686998,-156
2017,354140,06,-1036141,-380
2017,354140,07,-457501,53
2017,354140,08,138957,-126
2017,354140,09,-533969,-110
2017,354340,01,7133936,4856
2017,354340,02,-2976727,-1328
2017,354340,03,-2381363,-726
2017,354340,04,-4228808,-636
2017,354340,05,-3349083,-1023
2017,354340,06,-4628198,-900
2017,354340,07,-1550646,64
2017,354340,08,-395503,228
2017,354340,09,-648839,-62
2017,354390,01,953984,900
2017,354390,02,-436892,-203
2017,354390,03,-501667,-155
2017,354390,04,-558259,-93
2017,354390,05,-782709,-266
2017,354390,06,-1307858,-171
2017,354390,07,453270,449
2017,354390,08,589036,673
2017,354390,09,-146414,162
2017,354520,01,-307117,477
2017,354520,02,-353828,-174
2017,354520,03,-246596,-80
2017,354520,04,-851125,-255
2017,354520,05,-350957,-54
2017,354520,06,-133010,-157
2017,354520,07,-473675,-94
2017,354520,08,-47022,47
2017,354520,09,-89996,-53
2017,354580,01,901869,799
2017,354580,02,-301766,-120
2017,354580,03,-483543,-164
2017,354580,04,-577938,-141
2017,354580,05,123555,-29
2017,354580,06,-807399,75
2017,354580,07,-302033,-21
2017,354580,08,-606053,-25
2017,354580,09,-402736,-348
2017,354730,01,141127,585
2017,354730,02,-521180,-119
2017,354730,03,-494364,-13
2017,354730,04,-1223091,-100
2017,354730,05,-365310,-150
2017,354730,06,-963484,-294
2017,354730,07,-944553,-466
2017,354730,08,-782423,-389
2017,354730,09,125273,80
2017,354780,01,4002906,3004
2017,354780,02,-2274930,-989
2017,354780,03,-2204150,-744
2017,354780,04,-3438218,-1098
2017,354780,05,-2448049,-685
2017,354780,06,-644148,470
2017,354780,07,-3519812,-791
2017,354780,08,159434,528
2017,354780,09,-3329244,1202
2017,354850,01,2726979,1857
2017,354850,02,-1610414,-632
2017,354850,03,-2345343,-830
2017,354850,04,-3280493,-550
2017,354850,05,-2366025,-401
2017,354850,06,-3770038,-842
2017,354850,07,-798970,-416
2017,354850,08,216585,414
2017,354850,09,-3407102,-1214
2017,354870,01,5468156,3971
2017,354870,02,-2231220,-851
2017,354870,03,-2168355,-617
2017,354870,04,-5152087,-962
2017,354870,05,-3436165,-643
2017,354870,06,-5863839,-729
2017,354870,07,-5755325,-603
2017,354870,08,-3051633,-341
2017,354870,09,-13978368,-1260
2017,354880,01,2758260,1950
2017,354880,02,-764286,-326
2017,354880,03,-1109862,-350
2017,354880,04,-1242028,-140
2017,354880,05,-927976,-206
2017,354880,06,-2323024,-334
2017,354880,07,-892089,-188
2017,354880,08,-281846,-213
2017,354880,09,-2954742,-103
2017,354890,01,1310340,1130
2017,354890,02,-511558,-72
2017,354890,03,-704734,-114
2017,354890,04,-901894,-274
2017,354890,05,-200093,198
2017,354890,06,-1016461,-237
2017,354890,07,532613,204
2017,354890,08,-110654,192
2017,354890,09,-1809041,-790
2017,354980,01,3798249,2975
2017,354980,02,-1982988,-805
2017,354980,03,-2816241,-1055
2017,354980,04,-2696814,-664
2017,354980,05,-2231205,-484
2017,354980,06,-2744007,6
2017,354980,07,91040,729
2017,354980,08,290221,479
2017,354980,09,1545567,715
2017,354990,01,4311382,2958
2017,354990,02,-1187273,-363
2017,354990,03,-2289737,-847
2017,354990,04,-2872103,-812
2017,354990,05,-1387490,-247
2017,354990,06,-5315127,-1135
2017,354990,07,-1625334,-373
2017,354990,08,-1258986,-283
2017,354990,09,-8080661,-1085
2017,355030,01,104919419,66380
2017,355030,02,-47988970,-16555
2017,355030,03,-54514445,-14109
2017,355030,04,-83584421,-16266
2017,355030,05,-58632220,-9180
2017,355030,06,-78448713,-5498
2017,355030,07,-78554844,-10022
2017,355030,08,-65205240,-2152
2017,355030,09,-136463141,-11780
2017,355070,01,524727,365
2017,355070,02,-163157,-94
2017,355070,03,-130911,-82
2017,355070,04,-306922,-99
2017,355070,05,-317857,-147
2017,355070,06,-327543,-245
2017,355070,07,1123697,555
2017,355070,08,-1030183,-400
2017,355100,01,765122,574
2017,355100,02,-447225,-253
2017,355100,03,-562754,-160
2017,355100,04,-750664,-389
2017,355100,05,-245701,-106
2017,355100,06,-728490,-325
2017,355100,07,-116717,-72
2017,355100,08,-565397,-433
2017,355100,09,-104048,-3
2017,355170,01,2122380,1108
2017,355170,02,-260973,-78
2017,355170,03,-496230,-166
2017,355170,04,-1242972,-304
2017,355170,05,-1409042,-374
2017,355170,06,-700096,-236
2017,355170,07,-2647729,-446
2017,355170,08,209417,135
2017,355170,09,-1259799,-480
2017,355220,01,1331921,4027
2017,355220,02,-2032568,-754
2017,355220,03,-2653284,-986
2017,355220,04,-4440356,-1204
2017,355220,05,-2678768,-570
2017,355220,06,-3215714,-324
2017,355220,07,-5163338,-375
2017,355220,08,-878248,-178
2017,355220,09,-3650678,-339
2017,355240,01,1686740,1117
2017,355240,02,-532432,-253
2017,355240,03,-785431,-334
2017,355240,04,-885664,-239
2017,355240,05,-654181,-184
2017,355240,06,-911978,-175
2017,355240,07,-820129,-67
2017,355240,08,222021,197
2017,355240,09,-1722235,93
2017,355250,01,1447659,1068
2017,355250,02,-486081,-219
2017,355250,03,-598689,-249
2017,355250,04,-422745,-91
2017,355250,05,-786748,-309
2017,355250,06,-915107,-142
2017,355250,07,1108920,661
2017,355250,08,-128816,24
2017,355250,09,415705,526
2017,355280,01,1649245,1170
2017,355280,02,-395705,-120
2017,355280,03,-709052,-304
2017,355280,04,-1388391,-504
2017,355280,05,-247021,204
2017,355280,06,-1151479,-441
2017,355280,07,194792,193
2017,355280,08,-213195,-28
2017,355280,09,-10855,73
2017,355410,01,1655398,1076
2017,355410,02,-892624,-426
2017,355410,03,-867193,-310
2017,355410,04,-1108122,-460
2017,355410,05,-328091,-229
2017,355410,06,-1267676,-9
2017,355410,07,171899,264
2017,355410,08,-346356,-75
2017,355410,09,-5247139,-382
