Ano,Município,IBGE Subsetor,Salário,SaldoMov
2007,312770,25,-16869,-5
2007,312770,3,-1704,15
2007,312770,4,6141,10
2007,312770,5,10028,40
2007,312770,6,4943,17
2007,312770,7,-40648,-70
2007,312770,8,-186,26
2007,312770,9,-17123,-11
2007,313130,1,-1716,2
2007,313130,10,90,7
2007,313130,11,5673,14
2007,313130,12,2920,7
2007,313130,13,-391112,-582
2007,313130,14,1294,3
2007,313130,16,-11734,475
2007,313130,17,12121,83
2007,313130,18,20978,35
2007,313130,19,161377,627
2007,313130,2,5658,28
2007,313130,20,-40823,23
2007,313130,21,1226,70
2007,313130,22,10944,67
2007,313130,23,-16933,34
2007,313130,24,-8439,-3
2007,313130,25,10885,37
2007,313130,3,1420667,2052
2007,313130,4,34810,52
2007,313130,5,397,1
2007,313130,6,5330,6
2007,313130,7,-5379,-7
2007,313130,8,17881,22
2007,313130,9,13964,48
2007,313170,1,660678,951
2007,313170,10,5684,19
2007,313170,11,7906,23
2007,313170,13,-25299,-45
2007,313170,14,-935,-1
2007,313170,16,-5318,99
2007,313170,18,1391,14
2007,313170,19,768,139
2007,313170,2,1173,1
2007,313170,20,-29099,-20
2007,313170,21,-27634,-54
2007,313170,22,37138,97
2007,313170,23,-42811,66
2007,313170,24,-28003,-26
2007,313170,25,-28982,-74
2007,313170,3,-55275,-43
2007,313170,4,-3160,4
2007,313170,7,-1686,-6
2007,313170,8,-1553,-8
2007,313170,9,1646,11
2007,313670,1,3220,6
2007,313670,10,123516,201
2007,313670,11,-41181,137
2007,313670,12,2996,21
2007,313670,13,-2891,108
2007,313670,15,-71041,113
2007,313670,16,68743,1344
2007,313670,17,13153,204
2007,313670,18,-91451,28
2007,313670,19,258172,590
2007,313670,2,9672,38
2007,313670,20,286868,434
2007,313670,21,140932,532
2007,313670,22,147640,446
2007,313670,23,4162,290
2007,313670,24,-34550,-25
2007,313670,25,-33617,-79
2007,313670,3,-144302,81
2007,313670,4,28001,43
2007,313670,5,15796,11
2007,313670,6,51012,230
2007,313670,7,1695,22
2007,313670,8,38651,145
2007,313670,9,-260568,-214
2007,314330,1,1937,4
2007,314330,10,-199145,-41
2007,314330,11,-57365,176
2007,314330,12,48,0
2007,314330,13,-11646,60
2007,314330,14,1780,2
2007,314330,15,58823,212
2007,314330,16,92959,1007
2007,314330,17,-84094,-2
2007,314330,18,-20153,19
2007,314330,19,-77395,224
2007,314330,2,17094,37
2007,314330,20,-91923,-18
2007,314330,21,-34814,304
2007,314330,22,13544,101
2007,314330,23,-16121,153
2007,314330,24,-28725,-8
2007,314330,25,78356,171
2007,314330,3,38326,70
2007,314330,4,-44483,2
2007,314330,5,-24138,7
2007,314330,6,-5885,-17
2007,314330,7,18390,73
2007,314330,8,52061,60
2007,314330,9,9139,12
2007,314480,1,125255,365
2007,314480,10,-23683,-16
2007,314480,11,10268,13
2007,314480,13,-10342,-6
2007,314480,14,1354,-2
2007,314480,15,466641,917
2007,314480,16,48155,172
2007,314480,17,12541,23
2007,314480,18,-4311,5
2007,314480,19,1441677,1649
2007,314480,2,4046,8
2007,314480,20,73704,113
2007,314480,21,41188,9
2007,314480,22,-47109,111
2007,314480,23,108829,122
2007,314480,24,4942,-12
2007,314480,25,-13580,-22
2007,314480,3,31726,70
2007,314480,4,-1745,-8
2007,314480,5,6871,11
2007,314480,7,11579,27
2007,314480,8,-1208,-11
2007,314480,9,46807,48
2007,314610,1,-1165,75
2007,314610,10,159,0
2007,314610,11,574,1
2007,314610,13,-5784,-5
2007,314610,14,-1024,-1
2007,314610,15,178733,301
2007,314610,16,35008,97
2007,314610,17,-3338,-5
2007,314610,18,-9714,0
2007,314610,19,-74436,-148
2007,314610,2,-1632,14
2007,314610,20,167613,263
2007,314610,21,43155,93
2007,314610,22,2718,10
2007,314610,23,-7904,-12
2007,314610,24,-958,-2
2007,314610,25,-3273,-10
2007,314610,3,-35853,30
2007,314610,4,-6249,-3
2007,314610,7,1780,3
2007,314610,8,845,2
2007,314610,9,388,2
2007,315180,1,-89199,-129
2007,315180,10,-243826,-99
2007,315180,11,24815,71
2007,315180,13,38411,129
2007,315180,14,20650,30
2007,315180,15,-117636,5
2007,315180,16,116097,515
2007,315180,17,47244,150
2007,315180,18,-16069,7
2007,315180,19,115545,201
2007,315180,2,-1908,75
2007,315180,20,1695,83
2007,315180,21,45605,195
2007,315180,22,-1261,8
2007,315180,23,63419,64
2007,315180,24,51985,71
2007,315180,25,15905,44
2007,315180,3,-264033,54
2007,315180,4,23219,46
2007,315180,5,16442,38
2007,315180,6,6936,21
2007,315180,7,-4226,-16
2007,315180,8,10080,17
2007,315180,9,19703,89
2007,315250,1,-5890,-3
2007,315250,10,4232,280
2007,315250,11,-86991,-135
2007,315250,13,-20664,76
2007,315250,14,-29202,-31
2007,315250,15,86220,322
2007,315250,16,-188260,148
2007,315250,17,39527,121
2007,315250,18,-34484,0
2007,315250,19,-9800,0
2007,315250,2,-2857,12
2007,315250,20,77914,196
2007,315250,21,-204776,165
2007,315250,22,54731,113
2007,315250,23,153273,153
2007,315250,24,2772,2
2007,315250,25,16341,48
2007,315250,3,-6424,-1
2007,315250,4,-69909,25
2007,315250,5,56528,111
2007,315250,6,85390,189
2007,315250,7,897,10
2007,315250,8,15205,27
2007,315250,9,-1868,-2
2007,316720,1,-2775,-1
2007,316720,10,12876,36
2007,316720,11,12264,167
2007,316720,12,7025,10
2007,316720,13,-160284,-52
2007,316720,14,43930,105
2007,316720,15,122710,341
2007,316720,16,177020,511
2007,316720,17,16204,57
2007,316720,18,-17297,8
2007,316720,19,230615,428
2007,316720,2,40525,-19
2007,316720,20,-55969,5
2007,316720,21,-60511,34
2007,316720,22,-31564,-26
2007,316720,23,-18026,105
2007,316720,24,4558,1
2007,316720,25,-22107,-30
2007,316720,3,-84152,200
2007,316720,4,43539,44
2007,316720,5,83755,181
2007,316720,6,171429,398
2007,316720,7,-2752,1
2007,316720,8,4606,13
2007,316720,9,775,1
2007,317010,1,23280,27
2007,317010,10,-245568,-31
2007,317010,11,-27386,9
2007,317010,12,-44860,-72
2007,317010,13,-324984,-710
2007,317010,14,430,-10
2007,317010,15,97934,384
2007,317010,16,-226227,301
2007,317010,17,-23040,9
2007,317010,18,-33448,17
2007,317010,19,190939,95
2007,317010,2,-38958,-62
2007,317010,20,-51174,38
2007,317010,21,-35429,243
2007,317010,22,78297,157
2007,317010,23,-120923,163
2007,317010,24,4090,1
2007,317010,25,-260375,-448
2007,317010,3,-6366,0
2007,317010,4,79677,146
2007,317010,5,-10169,-37
2007,317010,6,9692,11
2007,317010,7,134419,144
2007,317010,8,42024,71
2007,317010,9,97156,213
2007,317020,1,5180,19
2007,317020,10,7697,70
2007,317020,11,-136365,-79
2007,317020,12,-66371,-122
2007,317020,13,119502,1235
2007,317020,14,15153,49
2007,317020,15,278156,773
2007,317020,16,-312510,1199
2007,317020,17,-198327,666
2007,317020,18,-41505,167
2007,317020,19,383695,2014
2007,317020,2,11927,65
2007,317020,20,-174397,431
2007,317020,21,200749,920
2007,317020,22,745173,689
2007,317020,23,-83681,133
2007,317020,24,5130,7
2007,317020,25,-100231,313
2007,317020,3,-72272,-3
2007,317020,4,5125,95
2007,317020,5,2199,5
2007,317020,6,-6698,1
2007,317020,7,-10023,49
2007,317020,8,-34327,-16
2007,317020,9,-100810,145
2007,317070,1,6620,10
2007,317070,10,69022,136
2007,317070,11,1209,36
2007,317070,12,1699,3
2007,317070,13,24753,108
2007,317070,14,1158,3
2007,317070,15,-60523,-33
2007,317070,16,133909,282
2007,317070,17,9579,62
2007,317070,18,-27641,34
2007,317070,19,-2560,241
2007,317070,2,5255,20
2007,317070,20,36340,35
2007,317070,21,10911,22
2007,317070,22,33264,43
2007,317070,23,47862,136
2007,317070,24,-80,0
2007,317070,25,-124945,-275
2007,317070,3,89531,119
2007,317070,4,56329,236
2007,317070,5,-50369,21
2007,317070,7,197,-12
2007,317070,8,1242,26
2007,317070,9,254027,320
2007,320060,1,13178,28
2007,320060,10,-6231,5
2007,320060,11,3532,8
2007,320060,13,33316,74
2007,320060,14,55448,90
2007,320060,15,225768,366
2007,320060,17,16022,34
2007,320060,18,-14523,3
2007,320060,19,-539010,-203
2007,320060,2,-27164,34
2007,320060,20,77926,124
2007,320060,21,56060,150
2007,320060,22,-491686,-327
2007,320060,23,19101,85
2007,320060,25,-99372,-2
2007,320060,3,-146632,0
2007,320060,4,-729829,-180
2007,320060,5,-3250,-5
2007,320060,6,2648,4
2007,320060,7,-2019,-3
2007,320060,8,10241,18
2007,320060,9,5899,10
2007,320120,1,-5694,44
2007,320120,10,-5285,-3
2007,320120,11,-15650,-13
2007,320120,12,26196,80
2007,320120,13,-9651,23
2007,320120,14,-7747,-6
2007,320120,15,-12495804,-1224
2007,320120,16,-24161,630
2007,320120,18,-37423,8
2007,320120,19,16284,76
2007,320120,2,-52845,423
2007,320120,20,-63782,32
2007,320120,21,57165,227
2007,320120,22,19909,143
2007,320120,23,-88348,24
2007,320120,25,1305,18
2007,320120,3,39284,54
2007,320120,4,-22367,26
2007,320120,5,2094,4
2007,320120,6,-1446,2
2007,320120,7,4080,9
2007,320120,8,138,11
2007,320120,9,5383,9
2007,320130,1,41718,29
2007,320130,10,-176906,88
2007,320130,11,2035,12
2007,320130,12,-18543,-32
2007,320130,13,-4660,33
2007,320130,14,10555,19
2007,320130,15,133096,342
2007,320130,16,-126187,504
2007,320130,17,72237,285
2007,320130,18,-25573,5
2007,320130,19,12147,363
2007,320130,2,19830,34
2007,320130,20,361640,784
2007,320130,21,-17559,148
2007,320130,22,12246,63
2007,320130,23,-24990,-1
2007,320130,24,-3049,-4
2007,320130,25,-19666,-16
2007,320130,3,-37609,48
2007,320130,4,5375,26
2007,320130,5,23830,-1
2007,320130,6,7916,25
2007,320130,7,-36172,-7
2007,320130,8,7912,19
2007,320130,9,7439,31
2007,320320,1,-11603,2
2007,320320,10,2218,38
2007,320320,11,-87840,-29
2007,320320,13,82808,375
2007,320320,14,-1202,-1
2007,320320,15,-395984,-147
2007,320320,16,-219820,678
2007,320320,17,28573,80
2007,320320,18,-6351,22
2007,320320,19,212836,126
2007,320320,2,1704,46
2007,320320,20,-9727,65
2007,320320,21,-44546,187
2007,320320,22,71086,100
2007,320320,23,-119641,-80
2007,320320,25,-473933,-169
2007,320320,3,-53176,-44
2007,320320,4,-9680,-6
2007,320320,6,2644,6
2007,320320,7,-160320,105
2007,320320,8,-9921,-6
2007,320320,9,7895,17
2007,320430,1,-570,-2
2007,320430,11,-380,-1
2007,320430,13,8051,21
2007,320430,15,-12,-1
2007,320430,16,434,-1
2007,320430,17,1545,2
2007,320430,18,1070,1
2007,320430,19,-734,-2
2007,320430,2,-13085,-2
2007,320430,20,6099,11
2007,320430,21,1180,2
2007,320430,23,800,1
2007,320430,25,-5320,-9
2007,320430,7,-584,-1
2007,320500,1,-31769,16
2007,320500,10,-107223,133
2007,320500,11,-4900,141
2007,320500,12,298,1
2007,320500,13,-132699,-110
2007,320500,14,-152062,28
2007,320500,15,-2076917,-1116
2007,320500,17,-382796,397
2007,320500,18,-22086,-1
2007,320500,19,-294286,142
2007,320500,2,-541783,-294
2007,320500,20,-168977,226
2007,320500,21,492750,1147
2007,320500,22,-430724,43
2007,320500,23,67374,186
2007,320500,24,110863,97
2007,320500,25,-11330,-35
2007,320500,3,-833290,80
2007,320500,4,-284984,-213
2007,320500,5,-142682,-106
2007,320500,8,-15408,18
2007,320500,9,50143,102
2007,320520,1,5891,17
2007,320520,10,-105696,-27
2007,320520,11,-110523,-2
2007,320520,12,-23586,-37
2007,320520,13,-13730,-24
2007,320520,14,-3984,-13
2007,320520,15,-281064,91
2007,320520,16,-154227,1384
2007,320520,17,37474,334
2007,320520,18,-59819,-10
2007,320520,19,212719,1057
2007,320520,2,-3007,24
2007,320520,20,39438,297
2007,320520,21,-169833,608
2007,320520,22,325083,508
2007,320520,23,-321320,-138
2007,320520,24,-2647,3
2007,320520,25,-1513,-2
2007,320520,3,-116663,58
2007,320520,4,8226,12
2007,320520,5,27049,22
2007,320520,6,-27757,-10
2007,320520,7,-16953,68
2007,320520,8,-7588,8
2007,320520,9,-8865,-11
2007,320530,1,254581,280
2007,320530,10,97570,112
2007,320530,11,14092,70
2007,320530,13,-16750,36
2007,320530,14,146534,357
2007,320530,15,1031756,1846
2007,320530,16,-991358,1226
2007,320530,17,-358107,48
2007,320530,18,-544724,-27
2007,320530,19,-377547,1634
2007,320530,2,-52323,-3
2007,320530,20,-189032,49
2007,320530,21,53795,1917
2007,320530,22,28639,468
2007,320530,23,-202790,144
2007,320530,24,11215,21
2007,320530,25,25834,15
2007,320530,3,69329,97
2007,320530,4,-434791,-386
2007,320530,6,556,13
2007,320530,7,535,6
2007,320530,8,-160477,87
2007,320530,9,-17677,-15
2007,330010,1,6341,3
2007,330010,10,666,1
2007,330010,11,1471,3
2007,330010,13,-2084,1
2007,330010,14,41949,93
2007,330010,15,88177,230
2007,330010,16,130684,433
2007,330010,17,9857,23
2007,330010,18,-9957,9
2007,330010,19,-178872,-23
2007,330010,2,1026,1
2007,330010,20,115488,113
2007,330010,21,131336,353
2007,330010,22,3390,66
2007,330010,23,7885,5
2007,330010,24,65395,24
2007,330010,25,801,6
2007,330010,3,-1040,-2
2007,330010,4,3667,2
2007,330010,5,-170588,-138
2007,330010,6,-1152442,-387
2007,330010,7,-35261,-33
2007,330010,8,-5667,-7
2007,330010,9,150,0
2007,330040,1,-2900,-1
2007,330040,10,58662,59
2007,330040,11,806,1
2007,330040,13,-14259,-4
2007,330040,14,-9553,-8
2007,330040,15,-47400,83
2007,330040,16,-258397,200
2007,330040,17,-168992,-111
2007,330040,18,-13765,-3
2007,330040,19,-12623,95
2007,330040,2,-3647,11
2007,330040,20,-66409,94
2007,330040,21,-75676,-4
2007,330040,22,-149620,75
2007,330040,23,-287358,-67
2007,330040,24,-58100,-152
2007,330040,25,-41777,-54
2007,330040,3,-144316,106
2007,330040,4,3084,4
2007,330040,5,-3093,-4
2007,330040,7,-6333,-5
2007,330040,8,12687,14
2007,330040,9,14816,-14
2007,330045,1,-203,0
2007,330045,10,-11228,14
2007,330045,11,4693,11
2007,330045,12,73948,205
2007,330045,13,3538,8
2007,330045,14,-794,-4
2007,330045,15,-128679,-145
2007,330045,16,-22006,162
2007,330045,17,-229,10
2007,330045,18,-11004,5
2007,330045,19,-82210,-59
2007,330045,2,18679,34
2007,330045,20,52681,56
2007,330045,21,15102,34
2007,330045,22,49162,87
2007,330045,23,14907,31
2007,330045,25,490,1
2007,330045,3,144008,233
2007,330045,4,-102652,-76
2007,330045,6,-1235,-1
2007,330045,7,1197,-1
2007,330045,8,-5524,2
2007,330045,9,5899,13
2007,330070,1,-13013,12
2007,330070,11,-4140,1
2007,330070,13,-10069,225
2007,330070,14,-7380,-8
2007,330070,15,135992,217
2007,330070,16,151685,709
2007,330070,17,-2460,5
2007,330070,18,-25191,-6
2007,330070,19,-51411,34
2007,330070,2,-20989,-13
2007,330070,21,-46301,265
2007,330070,22,7831,58
2007,330070,25,10676,33
2007,330070,3,-3186,-6
2007,330070,4,400,1
2007,330070,7,-3858,6
2007,330070,8,-2011,2
2007,330070,9,3268,6
2007,330100,1,16588,24
2007,330100,10,972,60
2007,330100,11,1715,4
2007,330100,12,-329,-1
2007,330100,13,-661311,-883
2007,330100,14,-779,10
2007,330100,15,-936299,-36
2007,330100,16,-35621,817
2007,330100,17,-8500,96
2007,330100,18,-87077,12
2007,330100,19,75990,222
2007,330100,2,84700,91
2007,330100,20,-204762,-143
2007,330100,21,-2950323,-4671
2007,330100,23,9619,173
2007,330100,24,-15535,12
2007,330100,25,441002,1287
2007,330100,3,150727,143
2007,330100,4,-14279,-13
2007,330100,6,2020,0
2007,330100,7,-14099,-24
2007,330100,8,16812,26
2007,330100,9,-3454,-3
2007,330170,1,14160,22
2007,330170,10,-7043,593
2007,330170,11,-245063,-300
2007,330170,12,-29151,-70
2007,330170,13,-307529,-221
2007,330170,14,-52146,-21
2007,330170,15,-683096,249
2007,330170,16,373914,1671
2007,330170,17,38922,186
2007,330170,18,-54645,38
2007,330170,19,3229096,4452
2007,330170,2,-63017,-58
2007,330170,20,153051,918
2007,330170,21,355990,984
2007,330170,22,155566,292
2007,330170,23,-182911,215
2007,330170,24,37951,82
2007,330170,25,1083,10
2007,330170,3,12949,97
2007,330170,4,12229,58
2007,330170,5,23973,44
2007,330170,6,121089,248
2007,330170,7,-18014,16
2007,330170,8,-148512,-39
2007,330170,9,-97747,-73
2007,330200,1,45383,61
2007,330200,10,-1307,-2
2007,330200,13,5314,16
2007,330200,14,-3975,-4
2007,330200,15,293499,410
2007,330200,16,133679,309
2007,330200,17,17277,-7
2007,330200,18,-18573,5
2007,330200,19,394615,273
2007,330200,2,-2685,-3
2007,330200,20,-28972,-34
2007,330200,21,81847,132
2007,330200,22,-170,4
2007,330200,23,-21131,0
2007,330200,25,7824,11
2007,330200,3,-165002,-35
2007,330200,4,-17019,-9
2007,330200,5,-7066,-6
2007,330200,7,4792,5
2007,330200,8,1384,2
2007,330200,9,1126,1
2007,330240,1,520342,322
2007,330240,10,1840,1
2007,330240,11,3902,11
2007,330240,13,351664,297
2007,330240,14,-77825,-28
2007,330240,15,-4318031,-526
2007,330240,16,-50700,628
2007,330240,17,85833,122
2007,330240,18,-22625,24
2007,330240,19,2994189,2735
2007,330240,2,5745,5
2007,330240,20,280539,514
2007,330240,21,1649006,1408
2007,330240,22,136313,182
2007,330240,23,94495,153
2007,330240,24,174321,151
2007,330240,25,11557,24
2007,330240,3,-108631,103
2007,330240,4,1082193,673
2007,330240,5,3454,2
2007,330240,6,-5315,-7
2007,330240,7,-30,-3
2007,330240,8,3096,6
2007,330240,9,13469,-1
2007,330270,1,1077,3
2007,330270,10,3638,8
2007,330270,12,4280,5
2007,330270,13,-18421,12
2007,330270,15,61589,21
2007,330270,16,201717,314
2007,330270,17,-27844,-31
2007,330270,18,5594,7
2007,330270,19,-1539,-4
2007,330270,2,11624,22
2007,330270,20,39912,50
2007,330270,21,38687,89
2007,330270,22,-2377,-6
2007,330270,23,-28389,33
2007,330270,25,8317,20
2007,330270,3,2177,4
2007,330270,4,-19033,-36
2007,330270,7,-263,0
2007,330270,8,823,1
2007,330330,1,-915,-1
2007,330330,10,-174480,17
2007,330330,11,-9945,11
2007,330330,13,25012,79
2007,330330,14,-279327,-65
2007,330330,15,189838,502
2007,330330,16,-255493,1529
2007,330330,17,39953,93
2007,330330,18,-185341,51
2007,330330,19,855710,1557
2007,330330,2,-16893,-21
2007,330330,20,258371,435
2007,330330,21,-582334,657
2007,330330,22,90166,323
2007,330330,23,209831,545
2007,330330,24,27084,18
2007,330330,25,-262091,-71
2007,330330,3,38131,32
2007,330330,4,-499848,-85
2007,330330,5,-5942,-3
2007,330330,6,-2978279,-1585
2007,330330,7,2764,10
2007,330330,8,-55584,-6
2007,330330,9,8618,16
2007,330340,1,-1336,0
2007,330340,10,55673,113
2007,330340,11,-192681,-65
2007,330340,13,-37751,-41
2007,330340,15,515,68
2007,330340,16,23903,375
2007,330340,17,31794,117
2007,330340,18,-60148,-15
2007,330340,19,4747,10
2007,330340,2,-2664,4
2007,330340,20,-10970,52
2007,330340,21,-7350,94
2007,330340,22,6105,3
2007,330340,23,54556,89
2007,330340,24,5052,-33
2007,330340,25,7044,20
2007,330340,3,128410,373
2007,330340,4,-8018,-5
2007,330340,5,-1123,0
2007,330340,6,42546,96
2007,330340,7,-6294,-5
2007,330340,8,3039,11
2007,330340,9,6357,14
2007,330350,1,20036,41
2007,330350,10,124362,401
2007,330350,11,9469,50
2007,330350,12,-1400,-2
2007,330350,13,-94667,25
2007,330350,14,-30236,-28
2007,330350,15,-358047,-245
2007,330350,16,-130416,947
2007,330350,17,216508,566
2007,330350,18,-44779,28
2007,330350,19,168361,706
2007,330350,2,-36565,-31
2007,330350,20,89082,166
2007,330350,21,1686278,1691
2007,330350,22,22129,234
2007,330350,23,322564,470
2007,330350,24,-213239,-240
2007,330350,25,2879,3
2007,330350,3,8279,17
2007,330350,4,56430,68
2007,330350,5,5582,12
2007,330350,6,20866,39
2007,330350,7,-35402,-29
2007,330350,8,-28169,-21
2007,330350,9,-27439,-28
2007,330390,1,-3898,-3
2007,330390,10,-43133,62
2007,330390,11,972,187
2007,330390,12,2161,4
2007,330390,13,15121,40
2007,330390,14,-26816,59
2007,330390,15,-40405,15
2007,330390,16,16752,375
2007,330390,17,44429,70
2007,330390,18,-20913,9
2007,330390,19,33073,141
2007,330390,2,-9459,-17
2007,330390,20,13497,83
2007,330390,21,51583,328
2007,330390,22,59785,130
2007,330390,23,-104236,197
2007,330390,24,440,1
2007,330390,25,-25309,-36
2007,330390,3,61785,86
2007,330390,4,6362,11
2007,330390,5,-9272,-8
2007,330390,6,116307,134
2007,330390,7,15152,25
2007,330390,8,49591,96
2007,330390,9,-84007,2
2007,330415,1,1880,3
2007,330415,13,398,1
2007,330415,15,-2641,-1
2007,330415,16,2993,10
2007,330415,18,2205,2
2007,330415,19,-2477,0
2007,330415,2,459,2
2007,330415,20,-1042,-2
2007,330415,21,3486,6
2007,330415,22,400,1
2007,330415,23,285,0
2007,330415,24,-77846,-91
2007,330415,25,-10801,-13
2007,330415,4,532,6
2007,330415,7,1366,2
2007,330420,1,3621,5
2007,330420,10,-121150,115
2007,330420,11,-728,-2
2007,330420,13,-17345,-9
2007,330420,14,18982,39
2007,330420,15,122218,280
2007,330420,16,-111363,166
2007,330420,17,10586,29
2007,330420,18,-13744,0
2007,330420,19,-237591,283
2007,330420,2,21056,41
2007,330420,20,39484,115
2007,330420,21,421678,372
2007,330420,22,27139,9
2007,330420,23,25985,27
2007,330420,24,-1381,-1
2007,330420,25,-3035,-8
2007,330420,3,-28582,103
2007,330420,4,3029,12
2007,330420,5,4132,11
2007,330420,6,97261,144
2007,330420,7,-5303,1
2007,330420,8,-2754,-3
2007,330420,9,33903,68
2007,330452,10,-2947,-3
2007,330452,11,-458,-1
2007,330452,13,17135,26
2007,330452,15,-82161,-103
2007,330452,16,109893,228
2007,330452,17,-21378,-21
2007,330452,18,-5446,-1
2007,330452,19,-4480,109
2007,330452,2,41267,72
2007,330452,20,-1966,10
2007,330452,21,63581,80
2007,330452,22,15118,19
2007,330452,23,70824,73
2007,330452,25,4839,32
2007,330452,3,5511,7
2007,330452,4,40918,-12
2007,330452,7,600,1
2007,330452,8,221,2
2007,330452,9,-752,-2
2007,330455,1,1117805,211
2007,330455,10,-2612546,283
