Ano,Município,Raça Cor,Salário,SaldoMov
2007,355100,01,-3915,1
2007,355100,02,-103391,1101
2007,355100,04,1260,160
2007,355100,06,-72739,19
2007,355100,08,19477,817
2007,355100,09,-32520,60
2007,355100,{ñ,-4301,-5
2007,355170,01,11441,12
2007,355170,02,3203193,3692
2007,355170,04,189822,269
2007,355170,06,67954,68
2007,355170,08,715435,1085
2007,355170,09,139941,187
2007,355170,{ñ,-387,-1
2007,355220,01,-9023,-25
2007,355220,02,1882941,6321
2007,355220,04,165128,314
2007,355220,06,-80712,-12
2007,355220,08,644867,1131
2007,355220,09,443775,825
2007,355220,{ñ,34031,60
2007,355240,01,12447,9
2007,355240,02,1930378,2122
2007,355240,04,187259,226
2007,355240,06,61497,33
2007,355240,08,353608,483
2007,355240,09,81362,163
2007,355240,{ñ,79658,177
2007,355250,01,14705,6
2007,355250,02,-499774,821
2007,355250,04,68824,135
2007,355250,06,-73563,8
2007,355250,08,108215,198
2007,355250,09,82271,146
2007,355250,{ñ,7086,13
2007,355280,01,62,13
2007,355280,02,36310,1446
2007,355280,04,128620,303
2007,355280,06,-39210,1
2007,355280,08,917983,2195
2007,355280,09,354082,447
2007,355280,{ñ,-1252,-3
2007,355410,01,-143313,-57
2007,355410,02,1114572,3411
2007,355410,04,-95904,-117
2007,355410,06,-36652,-16
2007,355410,08,60673,155
2007,355410,09,161850,154
2007,355410,{ñ,-5158,-1
2007,355620,01,543,9
2007,355620,02,436680,893
2007,355620,04,11844,36
2007,355620,06,-18455,-13
2007,355620,08,135208,226
2007,355620,09,155922,157
2007,355620,{ñ,19665,31
2007,355670,01,-10964,-9
2007,355670,02,82417,847
2007,355670,04,64928,101
2007,355670,06,-1727,6
2007,355670,08,193101,509
2007,355670,09,58245,115
2007,355670,{ñ,32508,50
2007,410180,01,3665,5
2007,410180,02,-127345,1137
2007,410180,04,47547,97
2007,410180,06,887,14
2007,410180,08,192901,269
2007,410180,09,52786,-5
2007,410180,{ñ,-635,-5
2007,410480,01,-744,9
2007,410480,02,367536,3694
2007,410480,04,75802,184
2007,410480,06,64031,110
2007,410480,08,145428,541
2007,410480,09,-72070,-28
2007,410480,{ñ,-35707,-57
2007,410690,01,-67232,-97
2007,410690,02,-1589610,24037
2007,410690,04,402622,1016
2007,410690,06,-95909,24
2007,410690,08,1443626,3475
2007,410690,09,-112635,1975
2007,410690,{ñ,147667,142
2007,410830,01,42,4
2007,410830,02,-853831,1000
2007,410830,04,4469,60
2007,410830,06,-30471,-19
2007,410830,08,-22787,303
2007,410830,09,-790,7
2007,410830,{ñ,-1455,-3
2007,410940,01,2465,5
2007,410940,02,-211884,715
2007,410940,04,-25063,-34
2007,410940,06,-11178,-8
2007,410940,08,-62403,-23
2007,410940,09,24309,48
2007,411370,01,8854,14
2007,411370,02,-1160500,3884
2007,411370,04,84651,421
2007,411370,06,-60873,1
2007,411370,08,504391,1490
2007,411370,09,-74597,195
2007,411370,{ñ,-11733,-14
2007,411520,01,4621,5
2007,411520,02,115470,4548
2007,411520,04,-37394,136
2007,411520,06,-13446,50
2007,411520,08,38199,982
2007,411520,09,45813,191
2007,411520,{ñ,-18438,-5
2007,411820,01,-5079,4
2007,411820,02,7474,561
2007,411820,04,26277,53
2007,411820,06,-15164,-8
2007,411820,08,103567,282
2007,411820,09,72982,175
2007,411820,{ñ,-2062,-3
2007,411915,01,-52324,-88
2007,411915,02,1334476,2692
2007,411915,04,149443,198
2007,411915,06,37328,19
2007,411915,08,305372,416
2007,411915,09,65096,76
2007,411915,{ñ,-1751,-2
2007,411990,01,1518,4
2007,411990,02,967030,2890
2007,411990,04,85245,167
2007,411990,06,-48446,-41
2007,411990,08,361551,786
2007,411990,09,132364,221
2007,411990,{ñ,-3896,-8
2007,412550,01,21147,10
2007,412550,02,-1455807,3463
2007,412550,04,69985,156
2007,412550,06,25815,26
2007,412550,08,-4478,150
2007,412550,09,2101463,2044
2007,412550,{ñ,30382,26
2007,412770,01,5530,20
2007,412770,02,-806097,1808
2007,412770,04,656,43
2007,412770,06,-1430,-4
2007,412770,08,-35767,162
2007,412770,09,-180302,-49
2007,412770,{ñ,-23091,-50
2007,420240,01,25329,51
2007,420240,02,-1724204,3819
2007,420240,04,50193,122
2007,420240,06,-213370,-308
2007,420240,08,26701,177
2007,420240,09,589801,1156
2007,420240,{ñ,2572,8
2007,420290,01,42648,58
2007,420290,02,-486986,1051
2007,420290,04,22855,58
2007,420290,06,-193360,-237
2007,420290,08,14076,94
2007,420290,09,690525,1263
2007,420290,{ñ,-1155,-2
2007,420420,01,17036,35
2007,420420,02,1269746,4453
2007,420420,04,-3879,34
2007,420420,06,9885,37
2007,420420,08,96465,425
2007,420420,09,251198,593
2007,420460,01,12391,16
2007,420460,02,-237178,1460
2007,420460,04,-40716,34
2007,420460,06,7363,5
2007,420460,08,1351,7
2007,420460,09,-209936,-273
2007,420460,{ñ,-6618,-12
2007,420540,01,64925,73
2007,420540,02,1287843,6750
2007,420540,04,296749,738
2007,420540,06,-249173,-470
2007,420540,08,75277,448
2007,420540,09,118516,646
2007,420540,{ñ,12004,20
2007,420820,01,-84121,-150
2007,420820,02,-1214297,2902
2007,420820,04,-121472,29
2007,420820,06,-127376,-198
2007,420820,08,83855,265
2007,420820,09,313931,548
2007,420820,{ñ,6305,3
2007,420890,01,21155,21
2007,420890,02,419790,4684
2007,420890,04,-5641,41
2007,420890,06,-27208,-35
2007,420890,08,347230,564
2007,420890,09,692083,769
2007,420890,{ñ,-1496,-3
2007,420910,01,119462,185
2007,420910,02,-1623433,7730
2007,420910,04,25004,151
2007,420910,06,-450907,-467
2007,420910,08,110800,419
2007,420910,09,1305075,2410
2007,420910,{ñ,-69758,-111
2007,420930,01,638,8
2007,420930,02,-265867,366
2007,420930,04,-18662,-14
2007,420930,06,-14011,-18
2007,420930,08,6412,58
2007,420930,09,-36565,37
2007,420930,{ñ,-3369,-11
2007,421660,01,2052,14
2007,421660,02,1344094,4806
2007,421660,04,137760,373
2007,421660,06,-124194,-220
2007,421660,08,200300,572
2007,421660,09,383141,708
2007,421660,{ñ,-4062,-5
2007,430210,01,1976,5
2007,430210,02,164896,2156
2007,430210,04,4292,21
2007,430210,06,117,4
2007,430210,08,-4393,54
2007,430210,09,42657,83
2007,430210,{ñ,3259,7
2007,430310,01,267,10
2007,430310,02,-218936,1242
2007,430310,04,-21150,27
2007,430310,06,-3176,0
2007,430310,08,44594,100
2007,430310,09,-63629,-132
2007,430310,{ñ,-173,0
2007,430460,01,-26800,-10
2007,430460,02,-566844,2538
2007,430460,04,-56251,108
2007,430460,06,-770,6
2007,430460,08,-213816,-22
2007,430460,09,549224,429
2007,430460,{ñ,-66641,-101
2007,430510,01,-1543,30
2007,430510,02,2395585,10254
2007,430510,04,60735,289
2007,430510,06,27072,66
2007,430510,08,260287,590
2007,430510,09,113956,452
2007,430510,{ñ,-8037,-11
2007,430920,01,9193,7
2007,430920,02,466708,3386
2007,430920,04,130372,319
2007,430920,06,-9505,-11
2007,430920,08,151337,359
2007,430920,09,-100309,-115
2007,430920,{ñ,4580,3
2007,430930,01,5696,11
2007,430930,02,-5706,547
2007,430930,04,15538,44
2007,430930,06,1797,-1
2007,430930,08,-1581,16
2007,430930,09,-34982,-33
2007,430930,{ñ,-2741,-3
2007,431340,01,-9692,-1
2007,431340,02,-1607845,1964
2007,431340,04,2086,45
2007,431340,06,-23625,-55
2007,431340,08,-15732,87
2007,431340,09,-47042,148
2007,431340,{ñ,4918,8
2007,431410,01,1215,6
2007,431410,02,435671,2232
2007,431410,04,-12649,10
2007,431410,06,4408,-3
2007,431410,08,32161,126
2007,431410,09,52428,144
2007,431410,{ñ,-900,-2
2007,431440,01,-19825,-28
2007,431440,02,-207151,2490
2007,431440,04,148348,453
2007,431440,06,-20422,10
2007,431440,08,106397,317
2007,431440,09,-389987,-570
2007,431440,{ñ,1353,-1
2007,431490,01,-119207,-68
2007,431490,02,-2241801,16495
2007,431490,04,357736,1832
2007,431490,06,-186635,-235
2007,431490,08,593578,2138
2007,431490,09,-536803,-208
2007,431490,{ñ,30477,29
2007,431560,01,-2119,-4
2007,431560,02,148191,1360
2007,431560,04,47092,186
2007,431560,06,6404,3
2007,431560,08,-77994,-9
2007,431560,09,61607,-49
2007,431560,{ñ,1357,0
2007,431680,01,-9774,-8
2007,431680,02,-2082225,-881
2007,431680,04,-6895,150
2007,431680,06,2453,8
2007,431680,08,-19032,22
2007,431680,09,18418,80
2007,431680,{ñ,1419,3
2007,431690,01,-19482,-13
2007,431690,02,-464006,1134
2007,431690,04,-47188,-40
2007,431690,06,-2401,5
2007,431690,08,127922,339
2007,431690,09,-94516,-58
2007,431690,{ñ,35871,67
2007,431870,01,4269,7
2007,431870,02,21765,1533
2007,431870,04,9030,34
2007,431870,06,-85,5
2007,431870,08,-40790,23
2007,431870,09,13033,44
2007,431870,{ñ,-1994,-4
2007,432200,01,1633,4
2007,432200,02,13485,438
2007,432200,04,39497,63
2007,432200,06,-33014,-25
2007,432200,08,35511,51
2007,432200,09,39853,62
2007,432200,{ñ,1119,1
2007,500270,01,138371,323
2007,500270,02,-1390215,723
2007,500270,04,36119,240
2007,500270,06,-54659,-75
2007,500270,08,1077724,4114
2007,500270,09,120591,177
2007,500270,{ñ,248125,384
2007,500370,01,-82203,-10
2007,500370,02,-647428,742
2007,500370,04,-4238,40
2007,500370,06,-9762,-11
2007,500370,08,-4768,296
2007,500370,09,-3466,16
2007,500370,{ñ,3908,5
2007,500830,01,-17313,1
2007,500830,02,511622,979
2007,500830,04,84252,163
2007,500830,06,-1446,-8
2007,500830,08,1229418,2796
2007,500830,09,37671,69
2007,500830,{ñ,-2772,-7
2007,510340,01,-103324,-75
2007,510340,02,-506971,956
2007,510340,04,157127,474
2007,510340,06,57503,122
2007,510340,08,1157230,4154
2007,510340,09,601075,658
2007,510340,{ñ,45030,50
2007,510760,01,-14421,-10
2007,510760,02,-605631,-11
2007,510760,04,12844,122
2007,510760,06,-4618,-18
2007,510760,08,260074,1365
2007,510760,09,-19178,-8
2007,510760,{ñ,16,1
2007,510840,01,7780,27
2007,510840,02,469327,1441
2007,510840,04,89535,228
2007,510840,06,-27716,7
2007,510840,08,238938,1050
2007,510840,09,95003,169
2007,510840,{ñ,4317,7
2007,520110,01,-15534,-6
2007,520110,02,-773859,928
2007,520110,04,94599,227
2007,520110,06,25766,80
2007,520110,08,172948,1462
2007,520110,09,209327,373
2007,520110,{ñ,12473,26
2007,520140,01,25405,61
2007,520140,02,123169,1115
2007,520140,04,103713,249
2007,520140,06,4514,97
2007,520140,08,-212076,2197
2007,520140,09,114286,398
2007,520140,{ñ,-12801,-6
2007,520510,01,1704,3
2007,520510,02,633831,1435
2007,520510,04,17425,49
2007,520510,06,220742,238
2007,520510,08,774931,996
2007,520510,09,6954,8
2007,520870,01,33179,94
2007,520870,02,-5337963,1262
2007,520870,04,-1003,646
2007,520870,06,-238696,-59
2007,520870,08,1889952,8520
2007,520870,09,-339311,154
2007,520870,{ñ,-1239,-8
2007,521880,01,36301,82
2007,521880,02,-332922,665
2007,521880,04,-12393,114
2007,521880,06,37344,86
2007,521880,08,448974,1778
2007,521880,09,-24594,15
2007,521880,{ñ,1116,2
2007,530010,01,-2517386,-935
2007,530010,02,-3546536,11334
2007,530010,04,660963,1781
2007,530010,06,-745536,-219
2007,530010,08,-5477099,3644
2007,530010,09,603118,602
2007,530010,{ñ,246188,157
2008,110020,01,-16220,-13
2008,110020,02,607119,780
2008,110020,04,39874,206
2008,110020,06,-34113,-179
2008,110020,08,753360,2600
2008,110020,09,184275,432
2008,110020,{ñ,46906,70
2008,120040,01,-10077,-8
2008,120040,02,-1119454,-495
2008,120040,04,80509,173
2008,120040,06,-60967,-79
2008,120040,08,-359404,186
2008,120040,09,198631,354
2008,120040,{ñ,436,1
2008,130260,01,-154320,-99
2008,130260,02,-4341113,542
2008,130260,04,-156126,65
2008,130260,06,120056,440
2008,130260,08,-2480872,7163
2008,130260,09,778315,1299
2008,130260,{ñ,188200,263
2008,140010,01,-2241,-7
2008,140010,02,-582362,-418
2008,140010,04,-8728,-7
2008,140010,06,-91418,-145
2008,140010,08,268408,848
2008,140010,09,165482,177
2008,140010,{ñ,0,1
2008,150080,01,-4101,-8
2008,150080,02,-110177,362
2008,150080,04,-423439,-67
2008,150080,06,-37261,-70
2008,150080,08,-774896,-96
2008,150080,09,247043,336
2008,150080,{ñ,-1540,-3
2008,150140,01,-10355,0
2008,150140,02,-427172,1098
2008,150140,04,50856,174
2008,150140,06,-215416,-336
2008,150140,08,-189627,7170
2008,150140,09,166262,493
2008,150140,{ñ,26404,85
2008,150420,01,-9478,-6
2008,150420,02,-443810,-211
2008,150420,04,-166266,-213
2008,150420,06,-8661,20
2008,150420,08,-568040,-228
2008,150420,09,19832,119
2008,150420,{ñ,-3686,-1
2008,150553,01,-18136,-2
2008,150553,02,1336725,916
2008,150553,04,-57024,31
2008,150553,06,-11028,40
2008,150553,08,1888101,3244
2008,150553,09,-109894,-30
2008,150553,{ñ,55,0
2008,150810,01,-293,0
2008,150810,02,-84069,-64
2008,150810,04,-42503,-60
2008,150810,06,-7806,-14
2008,150810,08,274538,637
2008,150810,09,-17968,-20
2008,160030,01,13772,24
2008,160030,02,-386259,-101
2008,160030,04,41509,102
2008,160030,06,-13930,-11
2008,160030,08,-316428,1923
2008,160030,09,-14385,66
2008,160030,{ñ,-4158,-6
2008,172100,01,-12214,2
2008,172100,02,-451566,-175
2008,172100,04,-22816,71
2008,172100,06,45124,154
2008,172100,08,1133861,1735
2008,172100,09,130026,188
2008,210530,01,-6245,-13
2008,210530,02,-256555,-17
2008,210530,04,50807,162
2008,210530,06,7752,33
2008,210530,08,451350,1807
2008,210530,09,-9818,-8
2008,210530,{ñ,-952,-2
2008,211130,01,-17782,-16
2008,211130,02,2190204,3592
2008,211130,04,327961,932
2008,211130,06,-390486,-80
2008,211130,08,3927338,8398
2008,211130,09,7605,-156
2008,221100,01,401,27
2008,221100,02,427397,1259
2008,221100,04,165283,424
2008,221100,06,-51850,62
2008,221100,08,2765776,7179
2008,221100,09,31515,81
2008,230370,01,-39448,-87
2008,230370,02,-320999,-471
2008,230370,04,-18317,-24
2008,230370,06,14697,37
2008,230370,08,1095767,1913
2008,230370,09,12919,16
2008,230440,01,-583625,-464
2008,230440,02,624166,5620
2008,230440,04,150293,494
2008,230440,06,353468,660
2008,230440,08,6512176,22195
2008,230440,09,717621,1475
2008,230440,{ñ,29322,32
2008,230765,01,3998,8
2008,230765,02,-261256,275
2008,230765,04,-642,22
2008,230765,06,49344,76
2008,230765,08,-61091,1307
2008,230765,09,-19549,7
2008,240800,01,-30886,-10
2008,240800,02,79304,489
2008,240800,04,-1544,47
2008,240800,06,-44211,-61
2008,240800,08,740069,1483
2008,240800,09,116380,377
2008,240800,{ñ,-2405,-7
2008,240810,01,-268034,-452
2008,240810,02,-410390,2323
2008,240810,04,180246,483
2008,240810,06,76537,179
2008,240810,08,3663050,7965
2008,240810,09,516248,910
2008,240810,{ñ,-112549,-115
2008,250400,01,-11,-1
2008,250400,02,143082,767
2008,250400,04,41788,131
2008,250400,06,-13441,6
2008,250400,08,326072,1005
2008,250400,09,70099,164
2008,250400,{ñ,-76,0
2008,250750,01,-14699,-21
2008,250750,02,64611,1678
2008,250750,04,-60605,3
2008,250750,06,-2382,-25
2008,250750,08,781279,2567
2008,250750,09,141129,436
2008,250750,{ñ,-21402,-33
2008,260290,01,-47554,-25
2008,260290,02,432693,633
2008,260290,04,-8185,61
2008,260290,06,16284,-8
2008,260290,08,1437934,1658
2008,260290,09,136446,272
2008,260290,{ñ,1084,2
2008,260410,01,-29293,-39
2008,260410,02,828071,1474
2008,260410,04,9442,38
2008,260410,06,-13141,-19
2008,260410,08,429923,991
2008,260410,09,81088,268
2008,260410,{ñ,890,2
2008,260720,01,-13576,-5
2008,260720,02,926896,734
2008,260720,04,73064,14
2008,260720,06,-46,-2
2008,260720,08,1108194,2079
2008,260720,09,91822,42
2008,260720,{ñ,-979,0
2008,260790,01,1071,1
2008,260790,02,1030035,2454
2008,260790,04,87727,205
2008,260790,06,1361,15
2008,260790,08,1042872,2440
2008,260790,09,106792,265
2008,260790,{ñ,-1608,4
2008,260960,01,-11498,-10
2008,260960,02,290784,898
2008,260960,04,-61414,-9
2008,260960,06,-35685,-37
2008,260960,08,-159589,677
2008,260960,09,89292,195
2008,261110,01,14333,42
2008,261110,02,-237035,1
2008,261110,04,2586,63
2008,261110,06,22170,19
2008,261110,08,379521,1716
2008,261110,09,206527,303
2008,261110,{ñ,75,0
2008,261160,01,-94411,25
2008,261160,02,520687,4876
2008,261160,04,213251,1078
2008,261160,06,-59740,-137
2008,261160,08,6516701,17818
2008,261160,09,325617,433
2008,261160,{ñ,503,-6
2008,270430,01,-27311,-41
2008,270430,02,-1479044,-488
2008,270430,04,-322250,-475
2008,270430,06,89615,107
2008,270430,08,508705,2707
2008,270430,09,284430,428
2008,270430,{ñ,2485,3
2008,280030,01,27595,38
2008,280030,02,247574,1384
2008,280030,04,52602,241
2008,280030,06,39700,69
2008,280030,08,1016887,4244
2008,280030,09,24605,76
2008,280030,{ñ,14964,24
2008,290570,01,-38106,-32
2008,290570,02,-1870916,-194
2008,290570,04,-483990,-38
2008,290570,06,-36939,11
2008,290570,08,-5488753,-1693
2008,290570,09,-55946,138
2008,290570,{ñ,13013,16
2008,291080,01,-13253,-11
2008,291080,02,-30114,276
2008,291080,04,381868,917
2008,291080,06,13318,36
2008,291080,08,603998,2627
2008,291080,09,128962,223
2008,291080,{ñ,-1176,-1
2008,291920,01,-9888,18
2008,291920,02,-291942,-160
2008,291920,04,-92750,-59
2008,291920,06,-123617,-198
2008,291920,08,-1522466,-1440
2008,291920,09,395017,431
2008,291920,{ñ,-485,0
2008,292740,01,-156954,-180
2008,292740,02,-1265193,1782
2008,292740,04,-150263,2174
2008,292740,06,78374,117
2008,292740,08,-223431,14746
2008,292740,09,3791124,4831
2008,292740,{ñ,8798,22
2008,292920,01,64048,102
2008,292920,02,118044,48
2008,292920,04,82921,170
2008,292920,06,5068,0
2008,292920,08,-86319,167
2008,292920,09,-41739,129
2008,293070,01,-3590,2
2008,293070,02,-67809,272
2008,293070,04,-174629,-57
2008,293070,08,-742142,-280
2008,293070,09,-8853,88
2008,293070,{ñ,-632,-1
2008,293330,01,-68615,-67
2008,293330,02,-209174,395
2008,293330,04,-26059,34
2008,293330,06,-2352,-3
2008,293330,08,-427707,424
2008,293330,09,-89550,-20
2008,310400,01,-3869,0
2008,310400,02,242552,611
2008,310400,04,34609,78
2008,310400,06,1367,13
2008,310400,08,23671,108
2008,310400,09,42870,102
2008,310400,{ñ,847,1
2008,310620,01,-432562,-386
2008,310620,02,2661804,16445
2008,310620,04,263188,3016
2008,310620,06,-1143671,-533
2008,310620,08,4617160,22322
2008,310620,09,3451523,6377
2008,310620,{ñ,663480,79
2008,310670,01,-49694,-34
2008,310670,02,-1788817,133
2008,310670,04,-552060,-211
2008,310670,06,-70726,-98
2008,310670,08,-303369,2275
2008,310670,09,127765,135
2008,310670,{ñ,1011,2
2008,311860,01,-28242,-17
2008,311860,02,-1886260,2513
2008,311860,04,-392181,95
2008,311860,06,-87196,31
2008,311860,08,-1452940,1899
2008,311860,09,280118,591
2008,311860,{ñ,26479,33
2008,312230,01,-3042,0
2008,312230,02,-537977,658
2008,312230,04,-66746,44
2008,312230,06,-10963,-21
2008,312230,08,107891,286
2008,312230,09,58705,142
2008,312230,{ñ,-410,-1
2008,312510,01,-3461,-3
2008,312510,02,202879,469
2008,312510,04,11511,29
2008,312510,06,-3099,0
2008,312510,08,12193,42
2008,312510,09,79344,149
2008,312510,{ñ,-93,0
2008,312770,01,-12157,-21
2008,312770,02,-877440,-660
2008,312770,04,-78107,22
2008,312770,06,-19906,-32
2008,312770,08,-291334,747
2008,312770,09,66219,186
2008,313130,01,196160,326
2008,313130,02,1225017,2383
2008,313130,04,-56636,61
2008,313130,06,15640,54
2008,313130,09,1306125,1500
2008,313130,{ñ,3121,5
2008,313170,01,-13426,-17
2008,313170,02,-50429,221
2008,313170,04,-112298,-39
2008,313170,06,37548,24
2008,313170,08,-286391,-98
2008,313170,09,151835,148
2008,313170,{ñ,2997,11
2008,313670,01,-3620,-13
2008,313670,02,-667622,1952
2008,313670,04,343921,1201
2008,313670,06,-1297,14
2008,313670,08,604808,1507
2008,313670,09,360886,707
2008,313670,{ñ,-1391,-5
2008,314330,01,-1463,11
2008,314330,02,-247037,503
2008,314330,04,-61419,-19
2008,314330,06,16017,25
2008,314330,08,-25543,1299
2008,314330,09,13709,262
2008,314330,{ñ,677,1
2008,314480,01,-2346,-3
2008,314480,02,-446414,-167
2008,314480,04,-223351,-154
2008,314480,06,121226,128
2008,314480,08,27765,1364
2008,314480,09,373868,326
2008,314480,{ñ,5071,7
2008,314610,01,-3636,-2
2008,314610,02,-502057,-256
2008,314610,04,-120140,-88
2008,314610,06,55643,74
2008,314610,08,-246737,-46
2008,314610,09,66960,106
2008,314610,{ñ,-577,-1
2008,315180,01,-480,2
2008,315180,02,192544,1745
2008,315180,04,39966,198
2008,315180,06,-59113,5
2008,315180,08,-38343,252
2008,315180,09,64320,75
2008,315180,{ñ,-4899,-10
2008,315250,01,-2095,-2
2008,315250,02,506273,1214
2008,315250,04,-21724,-12
2008,315250,06,-36319,-42
2008,315250,08,63231,90
2008,315250,09,53244,123
2008,315250,{ñ,2294,5
2008,316720,01,-1400,0
2008,316720,02,-162374,629
2008,316720,04,-114874,-22
2008,316720,06,-8128,-15
2008,316720,09,27472,59
2008,316720,{ñ,14018,11
2008,317010,01,-2894,-6
2008,317010,02,-601456,1101
2008,317010,04,242314,340
2008,317010,06,-32312,-26
2008,317010,08,13985,389
2008,317010,09,-73489,-47
2008,317010,{ñ,-921,-1
2008,317020,01,2152,30
2008,317020,02,-539580,5376
2008,317020,04,133895,818
2008,317020,06,-21525,64
2008,317020,09,-34275,382
2008,317020,{ñ,176,1
2008,317070,01,6100,18
2008,317070,02,-721226,-81
2008,317070,04,-12166,58
2008,317070,06,24480,17
2008,317070,08,-154277,-34
2008,317070,09,-11770,-19
2008,317070,{ñ,-4979,-5
2008,320060,01,-40999,-56
2008,320060,02,-120442,329
2008,320060,04,-113995,-61
2008,320060,06,9880,17
2008,320060,08,-1600362,-779
2008,320060,09,5635,-13
2008,320060,{ñ,11612,6
2008,320120,01,-17873,-12
2008,320120,02,-359386,871
2008,320120,04,-7470,179
2008,320120,06,-222157,107
2008,320120,08,-293481,-28
2008,320120,09,-4897,29
2008,320120,{ñ,-1966,-4
